1PV_P_Bus1,2PV_P_Bus2,3PV_P_Bus3,1PV_Q_Bus1,2PV_Q_Bus2,3PV_Q_Bus3,1Line_Ps_FB1_TB2,2Line_Ps_FB1_TB3,3Line_Ps_FB2_TB4,4Line_Ps_FB3_TB4,1Line_Qs_FB1_TB2,2Line_Qs_FB1_TB3,3Line_Qs_FB2_TB4,4Line_Qs_FB3_TB4,Vm_Bus1,Vm_Bus2,Vm_Bus3,Vm_Bus4,Va_Bus1,Va_Bus2,Va_Bus3,Va_Bus4,1PV_Pmax_Bus1,2PV_Pmax_Bus2,3PV_Pmax_Bus3,Margin
287.37,106.63,111.44,-93.807,187.73,197.61,108.48,127.12,43.585,36.919,-56.865,-67.236,29.413,11.423,0.97502,0.99308,0.99087,0.97867,0,-0.062435,-0.054156,-0.076862,438.44,346.61,273.25,1.0934
114.95,109.6,56.408,161.53,20.385,-38.889,24.45,61.889,38.785,6.0075,52.244,97.62,21.424,-3.139,1.017,0.98817,0.97584,0.97711,0,-0.007007,-0.015869,-0.020296,477.57,248.44,170.43,2.1785
130.27,179.29,111.46,178.15,22.483,31.315,20.116,67.495,56.438,10.803,73.999,83.332,14.613,18.198,1.0109,0.97117,0.97461,0.96118,0,-0.0027082,-0.019181,-0.024033,522.29,338.52,382.56,1.9417
86.491,40.057,118.91,-143.36,54.393,211.23,47.657,13.727,4.6916,34.459,-30.9,-122.55,-20.103,34.91,0.9721,0.98315,1.017,0.99038,0,-0.028401,-0.014402,-0.031731,404.1,158.86,375.12,2.8129
92.058,42.294,58.038,-86.799,60.414,109.53,36.875,35.711,13.86,16.849,-30.229,-60.896,-1.7614,10.495,0.99513,1.0067,1.0151,1.0063,0,-0.021602,-0.017643,-0.026821,301.65,324.36,163.93,3.0978
326.57,57.086,6.176,57.935,147.01,16.128,118.7,167.43,43.785,18.132,-21.522,55.397,49.094,-19.975,1.0173,1.0162,0.98423,0.99478,0,-0.060003,-0.058114,-0.072496,586.62,314.85,292.51,2.0648
129.05,129.36,171.88,-29.383,90.047,173.34,48.868,36.977,32.066,36.823,-1.9774,-46.762,5.2277,28.561,0.97436,0.97031,0.9893,0.96583,0,-0.026263,-0.017885,-0.038575,580.66,276.95,390.92,1.8766
62.566,65.032,65.985,-65.84,84.771,62.744,19.437,23.659,18.659,12.288,-39.032,-30.25,13.807,-5.1487,1.0077,1.0252,1.0171,1.0188,0,-0.0133,-0.010786,-0.018961,442.34,188.11,340.61,3.9839
124.66,89.772,218.26,-145.86,171.39,214.42,69.294,11.441,12.198,56.915,-68.215,-99.935,18.742,14.928,0.97141,0.99929,1.0082,0.99136,0,-0.043089,-0.011949,-0.04626,507.4,259.56,351.1,1.5704
116.24,80.212,124.95,32.349,53.732,76.892,49.456,34.518,20.423,31.005,14.564,6.098,8.9259,13.155,1.0095,0.99723,1.0047,0.99236,0,-0.023296,-0.012211,-0.030301,555.9,241,317.9,2.4407
86.898,24.513,60.248,-9.0211,-1.5648,81.799,40.882,28.733,7.0752,20.383,16.082,-27.821,-13.512,20.94,0.98526,0.97274,0.99357,0.97736,0,-0.019802,-0.013036,-0.023629,278.29,240.67,391.91,4.2984
139.4,38.325,190.6,-29.78,136.94,90.137,86.777,15.475,-0.11869,59.083,-35.044,-11.05,30.923,-3.1467,0.98324,0.99229,0.98625,0.98062,0,-0.048471,-0.006785,-0.046058,347.73,241.6,293.08,1.3926
191.84,175.8,174.65,-27.052,139.54,193.5,60.64,76.62,52.244,34.532,-12.808,-41.65,19.672,25.485,0.97543,0.97578,0.98543,0.96421,0,-0.033473,-0.032885,-0.052572,361.17,397.04,392.91,1.1186
5.8093,204.66,235.83,-118.17,81.768,282.96,-12.469,-26.798,40.998,30.415,-13.705,-126.33,-17.297,52.618,0.9789,0.98723,1.0278,0.99066,0,0.005069,0.00055238,-0.011843,515.11,360.6,386.92,1.8141
119.1,133.9,55.185,-93.812,183.93,68.547,19.063,68.815,48.182,1.0802,-81.515,-25.05,44.5,-23.534,0.98885,1.0278,0.9931,1.008,0,-0.017559,-0.02797,-0.031659,498.62,242.23,337.53,2.4813
23.662,247.88,276.71,8.2157,60.043,239.09,-9.7923,-21.459,51.91,36.013,37.605,-55.472,-9.9102,56.144,0.99315,0.97484,1.0153,0.97466,0,0.0090225,0.0038174,-0.012079,459.76,376.35,397.38,1.2393
56.681,139.54,284.2,-72.303,217.76,121.25,40.436,-32.053,16.698,60.283,-71.637,-23.604,51.837,-12.644,0.97636,1.0087,0.98774,0.98812,0,-0.028045,0.01054,-0.030402,406.93,270.11,396.79,1.2261
244.54,92.898,204.26,17.64,159.34,130.7,115.9,73.837,24.684,61.927,-14.366,3.2945,36.627,8.2989,1.009,1.0045,1.0023,0.989,0,-0.059094,-0.026921,-0.065589,516.67,300.51,373.26,1.1899
76.441,87.409,135.92,52.293,-5.6845,103.83,32.893,13.457,18.413,29.593,47.744,-5.8687,-13.106,33.422,1.0086,0.98101,1.0098,0.98458,0,-0.011877,-0.0053443,-0.019979,320.71,396.78,332.57,2.4961
58.838,48.887,156.8,61.164,23.016,42.616,42.759,-10.476,1.7582,40.592,28.892,24.451,4.8265,11.49,1.0246,1.006,1.0165,1.0041,0,-0.018073,0.0054907,-0.018365,213.32,203.38,333.92,1.8352
135.73,10.349,134.3,70.77,54.135,15.039,82.194,25.175,-2.738,47.565,16.576,43.937,19.245,-1.05,1.0218,1.0053,1.0037,0.99834,0,-0.038705,-0.0059392,-0.036262,596.48,272.78,235.65,2.9156
156.34,47.568,230.01,-26.435,113.06,152.55,98.926,13.641,-0.93718,70.424,-12.65,-34.526,15.526,19.06,0.9908,0.98715,1.0027,0.98135,0,-0.052302,-0.0076971,-0.050748,435.1,262.06,379.18,1.4737
77.242,52.369,196.34,-147.53,186.26,132.52,57.198,-13.122,-1.194,53.25,-90.783,-71.581,33.408,-10.793,0.9879,1.0277,1.0155,1.0156,0,-0.037437,-0.00045076,-0.034627,387.86,224.63,369.35,2.0067
240.67,122.8,155.03,-4.7275,152.06,142.89,93.855,94.397,40.492,42.367,-18.743,-12.492,31.1,10.69,1.0199,1.0199,1.0176,1.0055,0,-0.047309,-0.034738,-0.059737,474.82,359.18,313.4,1.2066
88.988,84.355,83.632,113.98,11.036,-1.6174,27.891,35.156,24.957,16.089,44.597,61.189,9.9768,5.4188,1.0273,1.0024,1.0023,0.99678,0,-0.0092727,-0.0082727,-0.01782,375.13,347.05,238.55,2.7294
324.95,27.988,156.6,-168.07,266,206.23,158.8,113.1,13.655,67.261,-111.37,-92.497,47.69,-6.2691,0.97984,1.0201,1.0061,1.0015,0,-0.091456,-0.049691,-0.09295,526.33,336.03,339.65,1.3645
41.664,279.1,21.852,-26.121,44.794,163.93,-67.223,74.301,95.529,-40.528,11.88,-52.672,-8.8918,34.884,1.003,1.0038,1.017,1,0,0.034846,-0.030948,-0.0012209,590.81,390.87,189.28,2.4005
102.88,214.48,121.78,-69.909,107.66,201.18,0.2238,58.522,65.592,4.7139,-18.549,-71.31,4.7568,29.616,0.98592,0.99536,1.0082,0.98864,0,-0.0020251,-0.027249,-0.026462,322.1,322.84,288.49,1.1208
36.113,93.541,153.93,134.07,-37.405,44.778,18.367,-10.908,15.509,29.822,78.614,45.198,-11.002,29.445,1.0293,0.98805,1.0136,0.99102,0,-0.0012892,0.0071175,-0.0080181,510.72,318.32,294.19,2.9438
303.48,72.12,160.7,12.101,175.12,122.89,137.54,111.22,27.436,58.123,-24.405,5.1403,41.938,2.5226,0.99889,0.99732,0.98862,0.97944,0,-0.072114,-0.041516,-0.079363,491.36,392.88,287.14,1.1827
131.42,87.008,70.549,-50.958,158.87,38.883,42.356,59.858,31.114,15.093,-62.121,-0.084758,43.023,-23.677,0.97863,1.006,0.9741,0.98755,0,-0.028063,-0.023366,-0.036487,349.74,303.52,209.02,1.9782
104.74,68.479,146.78,-8.7063,180.73,-5.1447,53.866,18.615,13.565,37.722,-60.96,39.335,59.329,-36.182,0.98845,1.0138,0.97209,0.99072,0,-0.033244,-0.0041564,-0.033866,523.39,250.43,362.38,2.5311
53.241,201.51,205.4,113.34,143.84,-6.0236,2.3834,4.6471,47.632,26.075,0.89503,91.726,56.35,-19.752,1.0234,1.0227,0.98909,0.99843,0,-0.0010612,0.005044,-0.014302,466.38,371.38,367.34,1.6083
171.59,93.666,69.691,-18.039,-18.525,215.5,54.703,82.872,34.869,18.726,45.728,-79.119,-36.014,60.642,1.0016,0.97263,1.0246,0.98369,0,-0.023556,-0.035788,-0.039918,356.86,365.43,343.54,2.1854
128.31,139,188.27,-107.57,295.07,69.479,50.369,31.741,34.281,38.658,-122.16,-9.3171,80.809,-43.548,0.97167,1.0283,0.97281,0.99605,0,-0.037769,-0.013226,-0.04434,480.17,272.41,288.92,1.2763
398.07,22.37,83.534,-132.48,220.92,216.67,174.53,170.56,25.999,53.757,-81.82,-89.01,33.552,6.759,0.98356,1.0074,1.0041,0.99294,0,-0.09727,-0.071014,-0.10444,569.82,146.88,220.22,0.8591
48.021,126.64,281.76,77.442,172.02,1.4071,40.993,-38.837,12.75,60.444,-21.589,78.169,62.651,-25.718,1.0177,1.0243,0.99155,1.0003,0,-0.021914,0.02009,-0.021987,432.35,343.95,394.99,1.5598
120.5,136.03,96.601,12.945,191.44,-17.059,28.082,56.814,44.149,12.441,-58.249,56.204,66.183,-39.792,1.0005,1.0267,0.97502,0.99916,0,-0.019508,-0.017372,-0.03071,491.59,372.6,272.87,2.2076
113.39,129.79,0.41126,150.9,12.758,-43.334,4.9205,83.578,52.215,-13.376,49.244,92.209,18.798,-4.0654,1.0187,0.99352,0.9781,0.9825,0,0.002467,-0.024308,-0.015997,574,254.39,350.85,3.8243
61.32,175.35,90.055,-117.18,183.91,103.59,-10.653,38.929,53.555,-1.3225,-83.394,-47.669,38.39,-15.499,0.97422,1.0176,0.98935,0.99947,0,-0.0030862,-0.01871,-0.019862,445.56,391.77,332.83,2.5692
190.65,69.809,282.77,9.6236,156.07,144.65,117.95,17.894,3.141,83.893,-13.25,-5.5329,33.753,12.6,0.99086,0.98557,0.99159,0.97249,0,-0.062278,-0.0071941,-0.060873,384.3,333.44,387.48,1.0336
241.67,7.7663,125.1,72.059,91.701,43.221,124.89,78.474,5.3908,54.335,10.218,41.989,28.027,0.31169,0.99695,0.97895,0.97515,0.96781,0,-0.063475,-0.026811,-0.063387,574.91,193.73,260.04,1.7345
85.527,32.562,48.311,-48.553,-28.372,145.21,34.85,33.814,11.031,15.6,21.682,-72.979,-33.266,40.061,1.0046,0.99006,1.0288,1.0017,0,-0.015456,-0.017432,-0.022093,536.03,339.83,161.74,5.2027
170.86,28.825,227.86,150.87,18.05,69.978,111.09,16.293,-5.3705,73.732,72.661,56.056,5.7032,28.428,1.0288,0.9811,1.0071,0.97934,0,-0.048211,-0.0018184,-0.045689,586.02,297.47,362.74,1.9056
243.33,117.37,137.45,49.292,169.69,61.201,93.579,99.283,41.743,37.855,-20.125,43.4,51.188,-10.856,1.0129,1.0136,0.98939,0.99151,0,-0.04793,-0.033631,-0.059585,599.13,281.9,301.27,1.3593
219.79,139.96,112.74,-75.491,86.105,255.19,69.231,102.58,49.061,26.415,-3.7047,-96.932,-9.5859,47.453,0.98999,0.9848,1.0183,0.98471,0,-0.036178,-0.045028,-0.055735,472.26,364.4,361.15,1.5297
50.355,129.72,161.95,137.85,-41.031,82.745,14.239,1.5836,27.661,27.052,89.689,33.836,-16.628,41.416,1.0213,0.97448,1.0088,0.97872,0,0.0018971,0.0018751,-0.010191,563.43,367.02,267.81,2.4835
68.09,54.163,77.456,148.26,-1.9149,-56.23,27.612,20.12,14.054,17.767,50.506,92.102,14.855,-4.9911,1.0227,0.9946,0.98703,0.98796,0,-0.0086623,-0.00061627,-0.012856,278.78,333.32,387.2,4.0116
72.528,205.29,108.92,39.137,171.47,-4.2444,-11.606,45.292,62.267,-0.25853,-37.883,60.797,59.921,-30.291,1.0074,1.0274,0.98126,1.0008,0,0.0019521,-0.012461,-0.016233,512.14,383.58,387.06,2.3017
214.67,291.34,31.043,126.07,33.447,152.39,0.3335,159.77,109.6,-23.631,74.515,21.253,0.54059,45.805,1.0136,0.97569,0.99383,0.96708,0,0.0074449,-0.057458,-0.035735,598.09,393.79,324.32,1.4447
121.8,84.856,52.062,105.86,118.15,-94.803,34.947,60.509,32.247,9.1255,-14.335,110.32,57.996,-41.462,1.0264,1.03,0.98093,1.0064,0,-0.018031,-0.014192,-0.025434,402.83,384.09,226.68,2.9199
8.6533,33.924,298.5,115.71,170.48,-97.237,57.881,-84.032,-23.327,78.106,-28.563,127.23,77.98,-50.711,1.0185,1.0269,0.97728,0.99995,0,-0.030654,0.040939,-0.016545,246.87,239.91,399.82,1.6148
188.66,98.042,50.063,29.959,77.897,69.649,57.415,97.151,41.138,12.633,3.2938,11.835,17.874,6.1538,0.98673,0.97914,0.97486,0.96916,0,-0.029607,-0.03666,-0.04433,497.04,211.54,154.68,1.5471
403.16,5.3409,104.76,71.192,148.14,88.766,187.85,161.8,18.962,62.487,-0.9991,35.649,39.873,2.2389,1.0085,0.99,0.98305,0.97343,0,-0.095062,-0.058061,-0.099298,559.21,359.4,328.89,1.4394
2.7797,15.108,136.46,78.102,50.566,-68.694,25.963,-38.817,-11.175,35.882,2.3214,74.161,29.565,-24.021,1.0244,1.0207,0.99999,1.0107,0,-0.012289,0.01949,-0.0061243,259.69,329.93,361.05,5.176
207.39,204.67,63.291,176.74,39.493,53.64,32.906,126.09,76.363,-0.48747,71.902,78.747,17.755,20.817,1.0159,0.97612,0.97707,0.96343,0,-0.0093948,-0.041351,-0.038197,489.26,332.58,331.78,1.4227
97.667,256.82,67.839,107.76,-56.709,185.24,-28.415,83.304,84.921,-17.166,104.54,-17.792,-36.284,71.055,1.0257,0.97581,1.0261,0.98315,0,0.024864,-0.030705,-0.010888,412.36,393.7,207.9,1.3999
31.401,239.18,73.161,-134.88,142.46,175.69,-47.054,43.58,75.359,-20.409,-62.45,-88.3,14.201,10.724,0.97002,1.0068,1.0001,0.99586,0,0.01782,-0.023494,-0.0090874,465.15,378,314.99,2.3593
62.038,190.78,180.11,-49.309,118.08,163.17,3.6846,15,47.328,22.003,-21.014,-46.646,14.383,18.929,0.99423,1.0045,1.0105,0.9956,0,-0.0039857,-0.0090136,-0.020519,506.71,328.27,325.62,1.6619
43.452,233.37,53.68,-87.156,82.307,177.09,-44.735,54.827,76.433,-23.502,-22.855,-77.902,-2.4712,26.062,0.99503,1.0111,1.0198,1.0063,0,0.020114,-0.025822,-0.0080141,407.64,349.69,331.96,2.2904
154.52,184.77,80.905,55.299,136.81,34.181,22.668,89.548,64.754,2.502,-12.296,48.979,44.422,-12.194,1.0259,1.0297,1.0013,1.0088,0,-0.01199,-0.028877,-0.031994,565,334.1,291,1.8153
104.83,129.73,62.447,112.68,-66.666,107.28,14.568,60.152,43.338,4.184,92.753,7.8223,-30.133,50.759,1.0209,0.97241,1.0136,0.9806,0,0.0020471,-0.02106,-0.017215,303.27,297.01,384.37,2.3194
66.726,276.77,77.702,-7.9657,92.624,145.41,-44.039,68.473,89.577,-22.025,0.38811,-27.24,11.127,22.587,0.9801,0.98443,0.98523,0.97338,0,0.023045,-0.028483,-0.01087,461.25,396.39,366.29,1.8963
224.13,6.5906,47.891,-112.77,180.62,78.746,101.23,94.035,13.121,31.15,-87.154,-40.158,39.749,-21.998,0.98786,1.0215,0.99588,1.0059,0,-0.059318,-0.038607,-0.061186,374.24,132.42,347.39,2.07
74.709,66.96,52.598,119.53,5.4206,-38.248,20.804,34.195,21.849,9.1396,40.423,74.133,13.163,-3.558,1.0033,0.98057,0.97276,0.97389,0,-0.0065045,-0.0073738,-0.013988,577.74,240.68,160.08,3.9971
132.3,32.628,152.33,109.16,138.15,-79.439,78.221,21.804,3.3321,47.446,-15.981,111,62.916,-39.959,1.0243,1.0244,0.98143,1.0011,0,-0.039116,0.00015842,-0.035754,572.14,197.11,317.06,2.4097
45.026,111.6,33.997,45.195,-39.324,77.733,-9.9383,35.781,36.868,-6.3313,49.874,-8.5768,-21.876,31.527,0.9961,0.9715,0.99663,0.97705,0,0.010384,-0.014051,-0.0057814,547.28,383.52,271.8,5.2728
58.451,69.409,59.457,-28.638,44.093,64.116,14.859,24.818,20.603,9.3656,-10.37,-21.462,2.8147,5.9436,0.98068,0.98448,0.98693,0.98185,0,-0.0088417,-0.011191,-0.016553,432.33,352.52,280.92,4.6573
253.57,165.3,15.169,9.8305,43.745,191.14,53.777,155.52,72.122,-2.8236,30.794,-44.703,-9.6451,44.164,0.99678,0.97549,1.0019,0.97366,0,-0.024674,-0.061303,-0.05368,590.99,284.93,382.37,1.8894
114.07,133.79,8.5312,-34.581,51.522,107.99,6.1404,82.068,52.948,-11.935,-6.2934,-36.827,-0.33793,16.268,0.98896,0.99154,0.99662,0.98768,0,-0.0038043,-0.033764,-0.023943,468,372.66,277.76,3.3455
284.63,16.264,55.089,185.61,8.3857,7.3575,124,123.52,19.538,36.888,74.313,88.819,11.852,14.017,1.0212,0.97093,0.97892,0.96486,0,-0.055476,-0.03935,-0.062292,510.35,149.17,372.94,1.9017
54.984,50.791,71.799,-91.233,110.22,54.142,22.099,14.936,12.499,15.867,-59.608,-34.681,21.528,-14.337,0.99911,1.0266,1.0109,1.0179,0,-0.016731,-0.0080598,-0.019645,305.39,392.94,274.1,4.4706
208.39,63.783,203.15,-109.76,255.36,125.67,110.18,49.754,12.252,63.689,-98.872,-37.584,59.831,-21.082,0.97865,1.0176,0.98912,0.99449,0,-0.065839,-0.022014,-0.065937,557.54,290.94,363.87,1.5412
109.74,58.534,90.386,192.14,-48.786,-12.203,45.999,37.18,16.684,24.471,92.98,87.842,-3.9449,20.021,1.0229,0.97113,0.98761,0.97136,0,-0.013877,-0.0072117,-0.020768,416.34,175.53,243.67,2.2276
328.49,197.04,26.062,-113.81,204.12,235.89,78.135,193.49,88.528,-0.75115,-64.335,-85.569,29.335,16.394,0.98231,1.0071,0.99993,0.9895,0,-0.046393,-0.079851,-0.077252,590.88,332.26,378.06,1.356
227.59,42.687,187.03,78.797,113.06,65.887,121.48,59.665,8.753,64.325,11.415,43.143,33.299,3.7095,0.99896,0.98073,0.97821,0.96733,0,-0.061347,-0.019424,-0.062164,527.89,178.48,327.89,1.2512
100.49,29.281,56.317,-3.1561,84.985,-0.99987,44.644,37.083,10.678,19.081,-27.206,20.173,26.574,-17.625,0.98154,0.9909,0.97101,0.98005,0,-0.025962,-0.012897,-0.028013,274.01,333.97,222.2,3.458
242.87,80.096,195.46,191.77,41.696,65.643,117.2,72.728,21.195,61.509,80.153,81.543,16.938,25.969,1.0275,0.97524,0.99207,0.96712,0,-0.050878,-0.020581,-0.057899,591.78,228,310.83,1.1711
126.53,23.354,28.8,-103.39,177.28,7.0619,51.653,56.459,14.2,14.298,-96.779,-12.421,48.833,-40.462,0.97814,1.0218,0.97857,1.0028,0,-0.035837,-0.02291,-0.037442,405.21,295.69,249.59,4.335
41.651,86.396,70.554,-3.2858,-33.067,123.89,4.6523,17.042,23.61,8.2203,37.713,-45.097,-28.912,39.142,1.0006,0.9809,1.016,0.99005,0,0.0014944,-0.0095408,-0.0097676,545.75,365.59,394.62,5.5406
107.91,89.589,57.72,-62.389,116.24,70.572,28.721,53.45,31.565,9.2251,-46.333,-24.691,23.897,-8.1702,0.97042,0.99133,0.97578,0.97991,0,-0.019914,-0.022942,-0.030168,292.92,195.52,182.19,1.6211
106.52,180.08,11.339,-101.16,184.41,71.965,-10.182,86.414,68.668,-21.011,-84.266,-29.838,43.832,-23.181,0.97769,1.0213,0.98246,1.0001,0,-0.0033897,-0.035786,-0.025201,391.34,362.44,288.66,2.4987
158.3,66.846,117.21,48.705,90.423,37.91,69.744,54.034,20.251,34.483,0.81144,34.158,27.222,-3.205,1.0241,1.0168,1.0076,1.0053,0,-0.03368,-0.017012,-0.039065,516.92,215.26,253.46,1.8612
135.34,13.698,39.48,-71.732,10.33,146.25,59.354,56.731,9.1858,20.884,-0.53112,-76.693,-22.044,31.129,0.98248,0.97663,1.007,0.98431,0,-0.031234,-0.02711,-0.036497,541.55,230.02,306.1,4.6937
197.69,34.986,2.3167,155.44,42.225,-79.122,71.141,102.14,26.714,10.583,32.714,111.65,33.17,-19.553,1.0236,1.0001,0.9743,0.98566,0,-0.031798,-0.029764,-0.039372,416.45,307.3,332.18,3.5122
127.63,119.76,153.65,162.1,32.714,22.111,47.784,39.283,31.331,32.73,62.25,81.166,17.91,12.444,1.0235,0.98742,0.99058,0.97826,0,-0.017603,-0.0084478,-0.028287,551.63,390.36,397.08,2.3244
219.09,228.07,93.492,77.876,26.004,203.76,36.299,128.1,80.916,5.6188,68.774,-19.349,-12.287,57.655,1.0299,0.99186,1.0276,0.99039,0,-0.011104,-0.046407,-0.042682,434.48,398.07,293.6,1.0802
3.5834,92.652,98.776,-1.5917,13.353,71.904,-6.7395,-9.1899,19.627,11.595,12.445,-17.399,-6.6231,16.111,0.99116,0.98549,0.99837,0.98651,0,0.0047647,0.0021445,-0.0032527,589.16,389.18,369.07,5.8497
141.65,159.98,45.773,-45.881,152.44,75.403,17.845,88.746,59.82,-4.2474,-50.222,-10.232,36.883,-11.955,0.99831,1.0217,0.9955,1.0037,0,-0.013794,-0.03399,-0.032815,418.74,266.07,358.14,1.9924
107.65,54.314,92.211,-2.7094,63.529,60.076,47.141,34.971,15.056,25.598,-6.7403,-3.459,11.697,3.5253,1.0026,1.0013,1.0013,0.99576,0,-0.024346,-0.013215,-0.02909,327.86,185.55,360.97,2.4274
31.168,292.36,111.14,-129.48,142.86,226.35,-56.003,43.19,88.736,-19.184,-49.363,-101.53,8.6289,25.494,0.98634,1.0169,1.0208,1.0072,0,0.023167,-0.023472,-0.008439,513.26,398.07,387.47,1.9771
80.272,112.41,135.31,158.86,4.3132,7.0544,26.497,20.591,27.496,24.881,66.917,78.304,9.8367,13.031,1.0233,0.98697,0.99282,0.98117,0,-0.0065258,-0.0017967,-0.016331,485.54,368.7,295.16,2.4912
92.738,79.469,64.319,-107.53,145.88,74.858,27.126,41.616,26.166,11.591,-73.604,-41.959,29.775,-16.222,0.97683,1.0115,0.98957,0.9985,0,-0.021366,-0.01925,-0.028807,563.42,217.71,288.58,3.4871
147.05,54.665,38.199,23.393,74.893,15.601,51.79,71,24.982,13.332,-9.7292,25.586,22.935,-9.0849,1.0055,1.0052,0.99062,0.99475,0,-0.0268,-0.024604,-0.034385,355.8,330.29,321.65,3.1958
160.18,40.584,163.12,18.378,64.19,108.27,88.411,35.076,5.3145,52.902,12.135,-8.9269,7.3089,19.013,1.0292,1.0145,1.0299,1.0114,0,-0.041509,-0.012937,-0.042905,479.25,357.78,321.87,2.1747
124.06,32.311,112.82,100.99,-7.3988,40.468,65.339,31.461,6.1437,36.86,54.275,36.802,-2.6787,19.93,1.0116,0.9774,0.99562,0.97796,0,-0.027758,-0.0088968,-0.030357,362.96,266.11,372.56,2.7171
64.888,77.608,179.95,14.886,104.5,45.001,41.213,-8.6306,9.2393,42.421,-15.771,19.012,29.131,-6.4531,0.99393,0.99775,0.98743,0.98611,0,-0.022552,0.0047145,-0.023839,282.67,373.51,320.55,2.0243
142.94,151.79,184.61,-0.74142,91.975,172.22,50.245,44.609,39.176,37.585,9.187,-31.957,8.1048,30.441,0.99313,0.9833,1.0017,0.97724,0,-0.024981,-0.019074,-0.039518,496.42,389.76,291.77,1.4431
143.81,156.75,171.66,35.552,88.006,133.28,46.405,50.052,42.672,32.937,17.206,-2.6677,14.036,23.255,1.0187,1.0055,1.016,0.99709,0,-0.021135,-0.018181,-0.035924,473.75,370.86,280.19,1.3696
67.925,82.679,8.6005,40.431,96.423,-72.074,3.7392,48.065,32.479,-6.9679,-28.592,66.715,42.902,-36.349,1.002,1.0159,0.97318,0.99764,0,-0.0046898,-0.013238,-0.013456,511.45,250.29,207.25,5.0634
146.59,1.7422,294.26,-37.145,229.43,60.592,124.29,-22.661,-24.386,95.416,-74.3,13.476,65.538,-28.035,0.98937,1.0143,0.98599,0.99178,0,-0.069957,0.0096704,-0.056085,565.61,206.57,394.41,1.6277
10.886,99.548,61.906,30.076,43.14,-4.1016,-13.872,7.4981,27.091,0.49724,-0.43127,28.644,15.251,-8.1629,1.0031,1.0047,0.99184,0.99701,0,0.0068934,-0.00065832,-0.0020324,485.41,297.14,299.21,5.2353
58.831,45.819,134.07,82.046,77.023,-45.272,39.037,-4.2746,3.8687,34.342,0.6361,74.237,35.936,-21.581,1.0068,1.0025,0.97925,0.9888,0,-0.019428,0.0072232,-0.018179,505.74,231.18,391.55,3.7022
143.98,41.273,227.66,17.814,236.22,-22.284,96.893,5.2174,-2.0934,68.353,-71.943,68.866,82.323,-48.267,0.9986,1.0249,0.97217,0.99464,0,-0.054844,0.0032862,-0.048062,353.42,290.23,355.88,1.4251
138.36,81.415,9.9741,112.66,27.747,-31.438,33.183,81.774,36.735,-0.10536,31.499,73.488,19.422,-6.598,1.0245,1.0055,0.9913,0.99555,0,-0.013143,-0.024563,-0.025349,478.2,206.53,123.33,2.502
25.383,71.652,94.243,-105.36,-1.0831,192.2,7.5261,-1.5909,14.518,16.069,-1.0679,-109.43,-33.711,43.186,0.98356,0.98333,1.0243,0.99493,0,-0.0040331,-0.007506,-0.012121,267.12,200.12,279.97,2.9102
23.155,80.401,59.249,172.12,60.558,-160.99,-3.6685,9.9027,22.006,3.936,16.336,150.81,51.779,-44.799,1.0299,1.0223,0.9731,1.0016,0,0.003324,0.0075358,-0.00090283,289.3,241.01,394.36,4.7224
60.269,76.124,17.171,64.402,-9.7616,5.4753,4.1661,40.629,28.12,-3.5755,32.471,30.33,-1.4144,7.0897,0.98955,0.9724,0.97497,0.97078,0,0.0012284,-0.013323,-0.0099642,546.88,349.2,214.34,6.1787
32.541,120.61,68.08,-140.56,-4.9161,255.23,-10.86,20.674,35.202,0.15881,-1.922,-147.72,-45.063,58.31,0.97041,0.97253,1.024,0.98699,0,0.0055933,-0.018815,-0.011547,370.43,233.14,377.94,3.4475
25.142,104.7,82.85,37.86,26.572,30.084,-5.1081,8.9651,27.275,6.7701,15.526,17.918,5.9515,5.2779,0.99828,0.99091,0.99089,0.98661,0,0.0041885,-0.0020216,-0.0057357,334.49,338.17,255.88,3.3491
203.53,1.6192,42.83,-129.28,116.77,137.64,92.351,85.489,9.8426,29.515,-60.98,-80.127,9.9991,4.211,0.99014,1.0116,1.0136,1.0072,0,-0.052642,-0.037645,-0.055504,381.92,263.47,152.53,2.2237
15.354,54.701,196.62,134.54,-28.799,26.386,31.704,-43.363,-4.1314,46.765,71.662,53.288,-5.5929,22.597,1.0273,0.98814,1.0109,0.99056,0,-0.0086052,0.019356,-0.0074608,491.29,304.55,333.91,3.2254
156.42,9.6296,145.62,-137.63,121.21,181.23,92.11,32.393,-4.0193,53.705,-55.991,-96.776,6.0165,15.249,0.98405,1.0032,1.0177,1.0012,0,-0.05278,-0.019234,-0.050845,550.53,155.8,392.32,2.5062
106.95,44.262,102.65,149.46,15.009,-39.67,52.483,28.624,10.612,29.868,49.085,90.929,18.549,-3.1539,1.0246,0.99475,0.9888,0.98698,0,-0.021085,-0.0038226,-0.023698,522.98,360.03,313.73,3.7014
127.77,41.369,36.577,-47.852,43.621,94.741,47.289,59.672,18.816,14.025,-11.892,-40.861,-2.8289,12.689,1.0152,1.0164,1.0257,1.016,0,-0.024264,-0.024243,-0.031245,493.88,263.17,251.07,3.8755
110.4,153.39,50.191,2.266,51.201,107.63,7.2929,71.56,54.056,-3.7915,9.2799,-18.915,2.407,19.652,0.97941,0.97385,0.98116,0.96878,0,-0.00287,-0.029171,-0.023994,448.02,276.26,356.59,2.4259
