时间/s,基波幅值(有效值)/V,基波相角/rad,基波频率/Hz
0.5668,55.782,-1.8731,44.9915
0.5669,55.796,-1.8774,44.9956
0.567,55.8099,-1.8817,44.9997
0.5671,55.8238,-1.886,45.0038
0.5672,55.8376,-1.8903,45.008
0.5673,55.8515,-1.8947,45.0122
0.5674,55.8653,-1.899,45.0164
0.5675,55.8792,-1.9034,45.0207
0.5676,55.893,-1.9078,45.0251
0.5677,55.9068,-1.9122,45.0294
0.5678,55.9206,-1.9166,45.0338
0.5679,55.9343,-1.921,45.0383
0.568,55.9481,-1.9254,45.0427
0.5681,55.9619,-1.9299,45.0472
0.5682,55.9756,-1.9343,45.0518
0.5683,55.9894,-1.9387,45.0563
0.5684,56.0031,-1.9432,45.0609
0.5685,56.0169,-1.9477,45.0656
0.5686,56.0306,-1.9521,45.0703
0.5687,56.0444,-1.9566,45.0749
0.5688,56.0582,-1.9611,45.0797
0.5689,56.0719,-1.9656,45.0844
0.569,56.0857,-1.9701,45.0892
0.5691,56.0994,-1.9746,45.094
0.5692,56.1132,-1.9791,45.0989
0.5693,56.127,-1.9836,45.1037
0.5694,56.1408,-1.9882,45.1086
0.5695,56.1546,-1.9927,45.1135
0.5696,56.1684,-1.9972,45.1185
0.5697,56.1823,-2.0018,45.1234
0.5698,56.1961,-2.0063,45.1284
0.5699,56.21,-2.0109,45.1335
0.57,56.2238,-2.0155,45.1385
0.5701,56.2377,-2.02,45.1436
0.5702,56.2516,-2.0246,45.1486
0.5703,56.2655,-2.0292,45.1538
0.5704,56.2795,-2.0338,45.1589
0.5705,56.2934,-2.0383,45.164
0.5706,56.3074,-2.0429,45.1692
0.5707,56.3214,-2.0475,45.1744
0.5708,56.3354,-2.0521,45.1796
0.5709,56.3494,-2.0567,45.1849
0.571,56.3635,-2.0613,45.1901
0.5711,56.3776,-2.0659,45.1954
0.5712,56.3916,-2.0705,45.2007
0.5713,56.4057,-2.0752,45.2061
0.5714,56.4199,-2.0798,45.2114
0.5715,56.434,-2.0844,45.2168
0.5716,56.4482,-2.089,45.2222
0.5717,56.4623,-2.0936,45.2276
0.5718,56.4765,-2.0983,45.233
0.5719,56.4907,-2.1029,45.2385
0.572,56.5049,-2.1076,45.244
0.5721,56.5192,-2.1122,45.2495
0.5722,56.5334,-2.1168,45.255
0.5723,56.5477,-2.1215,45.2606
0.5724,56.5619,-2.1261,45.2662
0.5725,56.5762,-2.1308,45.2718
0.5726,56.5905,-2.1354,45.2774
0.5727,56.6048,-2.1401,45.2831
0.5728,56.6191,-2.1448,45.2888
0.5729,56.6334,-2.1494,45.2945
0.573,56.6477,-2.1541,45.3003
0.5731,56.662,-2.1588,45.306
0.5732,56.6763,-2.1635,45.3118
0.5733,56.6907,-2.1682,45.3177
0.5734,56.705,-2.1728,45.3235
0.5735,56.7193,-2.1775,45.3294
0.5736,56.7336,-2.1822,45.3353
0.5737,56.7479,-2.1869,45.3413
0.5738,56.7622,-2.1917,45.3473
0.5739,56.7764,-2.1964,45.3533
0.574,56.7907,-2.2011,45.3594
0.5741,56.805,-2.2058,45.3654
0.5742,56.8192,-2.2105,45.3716
0.5743,56.8335,-2.2153,45.3777
0.5744,56.8477,-2.22,45.3839
0.5745,56.8619,-2.2248,45.3901
0.5746,56.8761,-2.2295,45.3964
0.5747,56.8903,-2.2343,45.4027
0.5748,56.9044,-2.2391,45.409
0.5749,56.9186,-2.2438,45.4154
0.575,56.9327,-2.2486,45.4218
0.5751,56.9468,-2.2534,45.4282
0.5752,56.9609,-2.2582,45.4347
0.5753,56.9749,-2.263,45.4412
0.5754,56.9889,-2.2678,45.4478
0.5755,57.0029,-2.2726,45.4543
0.5756,57.0169,-2.2775,45.461
0.5757,57.0308,-2.2823,45.4676
0.5758,57.0448,-2.2871,45.4743
0.5759,57.0587,-2.292,45.4811
0.576,57.0725,-2.2968,45.4879
0.5761,57.0864,-2.3017,45.4947
0.5762,57.1002,-2.3066,45.5015
0.5763,57.114,-2.3114,45.5084
0.5764,57.1277,-2.3163,45.5154
0.5765,57.1415,-2.3212,45.5223
0.5766,57.1552,-2.3261,45.5293
0.5767,57.1689,-2.331,45.5364
0.5768,57.1825,-2.3359,45.5435
0.5769,57.1961,-2.3409,45.5506
0.577,57.2097,-2.3458,45.5577
0.5771,57.2233,-2.3507,45.5649
0.5772,57.2369,-2.3557,45.5721
0.5773,57.2504,-2.3606,45.5794
0.5774,57.2639,-2.3656,45.5867
0.5775,57.2774,-2.3706,45.594
0.5776,57.2909,-2.3755,45.6014
0.5777,57.3043,-2.3805,45.6088
0.5778,57.3178,-2.3855,45.6162
0.5779,57.3312,-2.3905,45.6237
0.578,57.3446,-2.3955,45.6311
0.5781,57.3579,-2.4005,45.6387
0.5782,57.3713,-2.4055,45.6462
0.5783,57.3847,-2.4105,45.6538
0.5784,57.398,-2.4156,45.6614
0.5785,57.4113,-2.4206,45.669
0.5786,57.4246,-2.4256,45.6767
0.5787,57.4379,-2.4307,45.6844
0.5788,57.4512,-2.4357,45.6921
0.5789,57.4645,-2.4408,45.6998
0.579,57.4778,-2.4458,45.7076
0.5791,57.4911,-2.4509,45.7154
0.5792,57.5044,-2.4559,45.7232
0.5793,57.5177,-2.461,45.731
0.5794,57.531,-2.4661,45.7389
0.5795,57.5443,-2.4712,45.7467
0.5796,57.5575,-2.4762,45.7546
0.5797,57.5708,-2.4813,45.7626
0.5798,57.5841,-2.4864,45.7705
0.5799,57.5974,-2.4915,45.7785
0.58,57.6107,-2.4966,45.7864
0.5801,57.6241,-2.5017,45.7944
0.5802,57.6374,-2.5067,45.8024
0.5803,57.6507,-2.5118,45.8105
0.5804,57.6641,-2.5169,45.8185
0.5805,57.6774,-2.522,45.8266
0.5806,57.6908,-2.5271,45.8347
0.5807,57.7042,-2.5322,45.8428
0.5808,57.7176,-2.5373,45.8509
0.5809,57.731,-2.5424,45.859
0.581,57.7444,-2.5475,45.8671
0.5811,57.7579,-2.5526,45.8753
0.5812,57.7714,-2.5577,45.8835
0.5813,57.7848,-2.5628,45.8916
0.5814,57.7984,-2.5679,45.8998
0.5815,57.8119,-2.573,45.9081
0.5816,57.8254,-2.5781,45.9163
0.5817,57.839,-2.5832,45.9245
0.5818,57.8525,-2.5883,45.9328
0.5819,57.8661,-2.5934,45.9411
0.582,57.8798,-2.5985,45.9493
0.5821,57.8934,-2.6036,45.9576
0.5822,57.907,-2.6087,45.9659
0.5823,57.9207,-2.6138,45.9743
0.5824,57.9344,-2.6189,45.9826
0.5825,57.9481,-2.624,45.991
0.5826,57.9618,-2.629,45.9993
0.5827,57.9756,-2.6341,46.0077
0.5828,57.9893,-2.6392,46.0161
0.5829,58.0031,-2.6443,46.0245
0.583,58.0169,-2.6494,46.033
0.5831,58.0307,-2.6545,46.0414
0.5832,58.0445,-2.6596,46.0499
0.5833,58.0584,-2.6647,46.0584
0.5834,58.0722,-2.6697,46.0669
0.5835,58.0861,-2.6748,46.0754
0.5836,58.1,-2.6799,46.0839
0.5837,58.1138,-2.685,46.0925
0.5838,58.1277,-2.6901,46.101
0.5839,58.1416,-2.6952,46.1096
0.584,58.1555,-2.7002,46.1182
0.5841,58.1695,-2.7053,46.1269
0.5842,58.1834,-2.7104,46.1355
0.5843,58.1973,-2.7155,46.1442
0.5844,58.2112,-2.7206,46.1529
0.5845,58.2252,-2.7257,46.1616
0.5846,58.2391,-2.7307,46.1703
0.5847,58.2531,-2.7358,46.1791
0.5848,58.267,-2.7409,46.1879
0.5849,58.281,-2.746,46.1967
0.585,58.2949,-2.7511,46.2055
0.5851,58.3088,-2.7562,46.2144
0.5852,58.3228,-2.7613,46.2232
0.5853,58.3367,-2.7664,46.2321
0.5854,58.3507,-2.7714,46.241
0.5855,58.3646,-2.7765,46.25
0.5856,58.3785,-2.7816,46.259
0.5857,58.3925,-2.7867,46.268
0.5858,58.4064,-2.7918,46.277
0.5859,58.4203,-2.7969,46.286
0.586,58.4342,-2.802,46.2951
0.5861,58.4481,-2.8071,46.3042
0.5862,58.462,-2.8123,46.3133
0.5863,58.4759,-2.8174,46.3225
0.5864,58.4898,-2.8225,46.3316
0.5865,58.5036,-2.8276,46.3408
0.5866,58.5175,-2.8327,46.35
0.5867,58.5313,-2.8378,46.3593
0.5868,58.5452,-2.8429,46.3686
0.5869,58.559,-2.8481,46.3778
0.587,58.5729,-2.8532,46.3872
0.5871,58.5867,-2.8583,46.3965
0.5872,58.6005,-2.8634,46.4059
0.5873,58.6143,-2.8686,46.4153
0.5874,58.6281,-2.8737,46.4247
0.5875,58.6419,-2.8788,46.4341
0.5876,58.6557,-2.884,46.4436
0.5877,58.6694,-2.8891,46.4531
0.5878,58.6832,-2.8943,46.4626
0.5879,58.697,-2.8994,46.4721
0.588,58.7107,-2.9045,46.4816
0.5881,58.7245,-2.9097,46.4912
0.5882,58.7383,-2.9148,46.5008
0.5883,58.752,-2.92,46.5104
0.5884,58.7658,-2.9251,46.52
0.5885,58.7795,-2.9303,46.5297
0.5886,58.7932,-2.9354,46.5393
0.5887,58.807,-2.9406,46.549
0.5888,58.8207,-2.9458,46.5587
0.5889,58.8345,-2.9509,46.5684
0.589,58.8482,-2.9561,46.5782
0.5891,58.862,-2.9612,46.5879
0.5892,58.8757,-2.9664,46.5977
0.5893,58.8895,-2.9715,46.6074
0.5894,58.9032,-2.9767,46.6172
0.5895,58.917,-2.9818,46.627
0.5896,58.9308,-2.987,46.6369
0.5897,58.9445,-2.9921,46.6467
0.5898,58.9583,-2.9973,46.6565
0.5899,58.9721,-3.0024,46.6664
0.59,58.9859,-3.0076,46.6762
0.5901,58.9998,-3.0127,46.6861
0.5902,59.0136,-3.0179,46.696
0.5903,59.0274,-3.023,46.7059
0.5904,59.0413,-3.0282,46.7158
0.5905,59.0552,-3.0333,46.7257
0.5906,59.069,-3.0384,46.7356
0.5907,59.083,-3.0436,46.7455
0.5908,59.0969,-3.0487,46.7555
0.5909,59.1108,-3.0538,46.7654
0.591,59.1248,-3.0589,46.7753
0.5911,59.1387,-3.0641,46.7853
0.5912,59.1527,-3.0692,46.7952
0.5913,59.1667,-3.0743,46.8052
0.5914,59.1807,-3.0794,46.8152
0.5915,59.1948,-3.0845,46.8251
0.5916,59.2089,-3.0896,46.8351
0.5917,59.2229,-3.0947,46.8451
0.5918,59.2371,-3.0998,46.8551
0.5919,59.2512,-3.1049,46.8651
0.592,59.2653,-3.11,46.8751
0.5921,59.2795,-3.1151,46.8851
0.5922,59.2937,-3.1201,46.8951
0.5923,59.3079,-3.1252,46.9051
0.5924,59.3222,-3.1303,46.9151
0.5925,59.3364,-3.1353,46.9251
0.5926,59.3507,-3.1404,46.9351
0.5927,59.365,3.1377,46.9451
0.5928,59.3793,3.1327,46.9552
0.5929,59.3937,3.1277,46.9652
0.593,59.4081,3.1226,46.9752
0.5931,59.4224,3.1176,46.9853
0.5932,59.4369,3.1126,46.9953
0.5933,59.4513,3.1075,47.0053
0.5934,59.4657,3.1025,47.0154
0.5935,59.4802,3.0975,47.0254
0.5936,59.4947,3.0925,47.0355
0.5937,59.5092,3.0875,47.0456
0.5938,59.5237,3.0825,47.0557
0.5939,59.5383,3.0775,47.0657
0.594,59.5529,3.0725,47.0758
0.5941,59.5674,3.0676,47.0859
0.5942,59.582,3.0626,47.096
0.5943,59.5967,3.0576,47.1061
0.5944,59.6113,3.0527,47.1162
0.5945,59.6259,3.0477,47.1263
0.5946,59.6406,3.0427,47.1365
0.5947,59.6553,3.0378,47.1466
0.5948,59.67,3.0328,47.1568
0.5949,59.6847,3.0279,47.1669
0.595,59.6994,3.023,47.1771
0.5951,59.7141,3.018,47.1872
0.5952,59.7288,3.0131,47.1974
0.5953,59.7436,3.0082,47.2076
0.5954,59.7583,3.0032,47.2178
0.5955,59.7731,2.9983,47.228
0.5956,59.7878,2.9934,47.2382
0.5957,59.8026,2.9885,47.2485
0.5958,59.8174,2.9836,47.2587
0.5959,59.8322,2.9787,47.269
0.596,59.847,2.9738,47.2792
0.5961,59.8618,2.9689,47.2895
0.5962,59.8766,2.964,47.2998
0.5963,59.8914,2.9591,47.3101
0.5964,59.9062,2.9542,47.3204
0.5965,59.921,2.9493,47.3307
0.5966,59.9358,2.9444,47.341
0.5967,59.9506,2.9396,47.3514
0.5968,59.9654,2.9347,47.3617
0.5969,59.9802,2.9298,47.3721
0.597,59.995,2.9249,47.3825
0.5971,60.0098,2.9201,47.3929
0.5972,60.0246,2.9152,47.4032
0.5973,60.0395,2.9104,47.4137
0.5974,60.0543,2.9055,47.4241
0.5975,60.0691,2.9006,47.4345
0.5976,60.0839,2.8958,47.4449
0.5977,60.0987,2.8909,47.4554
0.5978,60.1135,2.8861,47.4659
0.5979,60.1283,2.8813,47.4763
0.598,60.1431,2.8764,47.4868
0.5981,60.1579,2.8716,47.4973
0.5982,60.1726,2.8667,47.5078
0.5983,60.1874,2.8619,47.5183
0.5984,60.2022,2.8571,47.5288
0.5985,60.217,2.8523,47.5394
0.5986,60.2318,2.8474,47.5499
0.5987,60.2465,2.8426,47.5604
0.5988,60.2613,2.8378,47.571
0.5989,60.2761,2.833,47.5815
0.599,60.2909,2.8282,47.5921
0.5991,60.3056,2.8234,47.6027
0.5992,60.3204,2.8186,47.6133
0.5993,60.3351,2.8138,47.6238
0.5994,60.3499,2.809,47.6344
0.5995,60.3646,2.8042,47.645
0.5996,60.3794,2.7994,47.6556
0.5997,60.3941,2.7947,47.6662
0.5998,60.4089,2.7899,47.6768
0.5999,60.4236,2.7851,47.6875
0.6,60.4384,2.7803,47.6981
0.6001,60.4531,2.7756,47.7087
0.6002,60.4679,2.7708,47.7193
0.6003,60.4826,2.7661,47.7299
0.6004,60.4973,2.7613,47.7406
0.6005,60.5121,2.7566,47.7512
0.6006,60.5268,2.7518,47.7618
0.6007,60.5415,2.7471,47.7725
0.6008,60.5563,2.7424,47.7831
0.6009,60.571,2.7377,47.7937
0.601,60.5858,2.733,47.8044
0.6011,60.6005,2.7283,47.815
0.6012,60.6152,2.7236,47.8256
0.6013,60.63,2.7189,47.8363
0.6014,60.6447,2.7142,47.8469
0.6015,60.6594,2.7095,47.8575
0.6016,60.6742,2.7048,47.8681
0.6017,60.6889,2.7001,47.8788
0.6018,60.7037,2.6955,47.8894
0.6019,60.7184,2.6908,47.9
0.602,60.7331,2.6862,47.9107
0.6021,60.7479,2.6815,47.9213
0.6022,60.7626,2.6769,47.9319
0.6023,60.7774,2.6723,47.9425
0.6024,60.7921,2.6676,47.9531
0.6025,60.8068,2.663,47.9638
0.6026,60.8216,2.6584,47.9744
0.6027,60.8363,2.6538,47.985
0.6028,60.851,2.6492,47.9956
0.6029,60.8658,2.6446,48.0062
0.603,60.8805,2.6401,48.0168
0.6031,60.8952,2.6355,48.0274
0.6032,60.91,2.6309,48.038
0.6033,60.9247,2.6264,48.0487
0.6034,60.9394,2.6218,48.0593
0.6035,60.9542,2.6173,48.0699
0.6036,60.9689,2.6127,48.0805
0.6037,60.9836,2.6082,48.0911
0.6038,60.9983,2.6037,48.1017
0.6039,61.013,2.5992,48.1123
0.604,61.0277,2.5947,48.1229
0.6041,61.0424,2.5902,48.1335
0.6042,61.0571,2.5857,48.1441
0.6043,61.0718,2.5812,48.1547
0.6044,61.0864,2.5767,48.1653
0.6045,61.1011,2.5722,48.1759
0.6046,61.1158,2.5678,48.1865
0.6047,61.1304,2.5633,48.1971
0.6048,61.1451,2.5589,48.2077
0.6049,61.1597,2.5544,48.2183
0.605,61.1743,2.55,48.2289
0.6051,61.1889,2.5456,48.2395
0.6052,61.2035,2.5411,48.2501
0.6053,61.2181,2.5367,48.2607
0.6054,61.2326,2.5323,48.2713
0.6055,61.2472,2.5279,48.2819
0.6056,61.2617,2.5235,48.2925
0.6057,61.2762,2.5191,48.3031
0.6058,61.2907,2.5148,48.3137
0.6059,61.3052,2.5104,48.3244
0.606,61.3197,2.506,48.335
0.6061,61.3342,2.5016,48.3456
0.6062,61.3486,2.4973,48.3563
0.6063,61.363,2.4929,48.3669
0.6064,61.3774,2.4886,48.3775
0.6065,61.3918,2.4842,48.3882
0.6066,61.4061,2.4799,48.3988
0.6067,61.4204,2.4756,48.4095
0.6068,61.4347,2.4713,48.4201
0.6069,61.449,2.4669,48.4308
0.607,61.4633,2.4626,48.4414
0.6071,61.4775,2.4583,48.4521
0.6072,61.4917,2.454,48.4628
0.6073,61.5059,2.4497,48.4735
0.6074,61.52,2.4455,48.4841
0.6075,61.5342,2.4412,48.4948
0.6076,61.5482,2.4369,48.5055
0.6077,61.5623,2.4326,48.5162
0.6078,61.5764,2.4284,48.5269
0.6079,61.5904,2.4241,48.5376
0.608,61.6043,2.4198,48.5483
0.6081,61.6183,2.4156,48.559
0.6082,61.6322,2.4113,48.5697
0.6083,61.6461,2.4071,48.5804
0.6084,61.6599,2.4029,48.5912
0.6085,61.6738,2.3986,48.6019
0.6086,61.6875,2.3944,48.6126
0.6087,61.7013,2.3902,48.6234
0.6088,61.715,2.386,48.6341
0.6089,61.7287,2.3818,48.6448
0.609,61.7424,2.3776,48.6556
0.6091,61.756,2.3734,48.6663
0.6092,61.7695,2.3692,48.6771
0.6093,61.7831,2.365,48.6878
0.6094,61.7966,2.3608,48.6986
0.6095,61.8101,2.3567,48.7094
0.6096,61.8235,2.3525,48.7201
0.6097,61.8369,2.3483,48.7309
0.6098,61.8503,2.3442,48.7417
0.6099,61.8636,2.34,48.7524
0.61,61.8769,2.3359,48.7632
0.6101,61.8901,2.3317,48.774
0.6102,61.9033,2.3276,48.7848
0.6103,61.9165,2.3235,48.7956
0.6104,61.9296,2.3193,48.8063
0.6105,61.9427,2.3152,48.8171
0.6106,61.9557,2.3111,48.8279
0.6107,61.9687,2.307,48.8387
0.6108,61.9817,2.3029,48.8495
0.6109,61.9946,2.2988,48.8603
0.611,62.0075,2.2947,48.8711
0.6111,62.0203,2.2906,48.8819
0.6112,62.0331,2.2866,48.8927
0.6113,62.0459,2.2825,48.9035
0.6114,62.0586,2.2784,48.9143
0.6115,62.0713,2.2744,48.9251
0.6116,62.0839,2.2703,48.9359
0.6117,62.0965,2.2663,48.9467
0.6118,62.109,2.2622,48.9575
0.6119,62.1215,2.2582,48.9683
0.612,62.134,2.2542,48.9791
0.6121,62.1464,2.2502,48.9899
0.6122,62.1587,2.2462,49.0007
0.6123,62.1711,2.2421,49.0115
0.6124,62.1833,2.2381,49.0224
0.6125,62.1956,2.2342,49.0332
0.6126,62.2077,2.2302,49.044
0.6127,62.2199,2.2262,49.0548
0.6128,62.232,2.2222,49.0656
0.6129,62.244,2.2182,49.0764
0.613,62.256,2.2143,49.0872
0.6131,62.2679,2.2103,49.0981
0.6132,62.2798,2.2064,49.1089
0.6133,62.2917,2.2024,49.1197
0.6134,62.3035,2.1985,49.1305
0.6135,62.3152,2.1946,49.1413
0.6136,62.3269,2.1906,49.1522
0.6137,62.3386,2.1867,49.163
0.6138,62.3502,2.1828,49.1738
0.6139,62.3618,2.1789,49.1846
0.614,62.3733,2.175,49.1955
0.6141,62.3847,2.1711,49.2063
0.6142,62.3961,2.1673,49.2171
0.6143,62.4074,2.1634,49.228
0.6144,62.4187,2.1595,49.2388
0.6145,62.43,2.1556,49.2496
0.6146,62.4412,2.1518,49.2605
0.6147,62.4523,2.1479,49.2713
0.6148,62.4634,2.1441,49.2822
0.6149,62.4744,2.1403,49.293
0.615,62.4854,2.1364,49.3039
0.6151,62.4963,2.1326,49.3147
0.6152,62.5072,2.1288,49.3256
0.6153,62.518,2.125,49.3364
0.6154,62.5287,2.1212,49.3473
0.6155,62.5394,2.1174,49.3582
0.6156,62.55,2.1136,49.369
0.6157,62.5606,2.1098,49.3799
0.6158,62.5711,2.106,49.3908
0.6159,62.5816,2.1022,49.4016
0.616,62.592,2.0985,49.4125
0.6161,62.6023,2.0947,49.4234
0.6162,62.6126,2.0909,49.4343
0.6163,62.6228,2.0872,49.4452
0.6164,62.633,2.0834,49.4561
0.6165,62.6431,2.0797,49.467
0.6166,62.6531,2.076,49.4779
0.6167,62.6631,2.0722,49.4888
0.6168,62.673,2.0685,49.4997
0.6169,62.6828,2.0648,49.5106
0.617,62.6926,2.0611,49.5215
0.6171,62.7024,2.0574,49.5324
0.6172,62.712,2.0537,49.5434
0.6173,62.7216,2.05,49.5543
0.6174,62.7311,2.0463,49.5652
0.6175,62.7406,2.0426,49.5762
0.6176,62.75,2.0389,49.5871
0.6177,62.7593,2.0353,49.598
0.6178,62.7686,2.0316,49.609
0.6179,62.7778,2.0279,49.6199
0.618,62.7869,2.0243,49.6309
0.6181,62.796,2.0206,49.6419
0.6182,62.805,2.017,49.6528
0.6183,62.814,2.0133,49.6638
0.6184,62.8228,2.0097,49.6748
0.6185,62.8316,2.0061,49.6858
0.6186,62.8403,2.0025,49.6968
0.6187,62.849,1.9988,49.7078
0.6188,62.8576,1.9952,49.7188
0.6189,62.8661,1.9916,49.7298
0.619,62.8746,1.988,49.7408
0.6191,62.883,1.9844,49.7518
0.6192,62.8913,1.9808,49.7628
0.6193,62.8995,1.9772,49.7738
0.6194,62.9077,1.9737,49.7848
0.6195,62.9158,1.9701,49.7959
0.6196,62.9239,1.9665,49.8069
0.6197,62.9318,1.963,49.818
0.6198,62.9397,1.9594,49.829
0.6199,62.9476,1.9559,49.84
0.62,62.9553,1.9523,49.8511
0.6201,62.963,1.9488,49.8622
0.6202,62.9706,1.9452,49.8732
0.6203,62.9781,1.9417,49.8843
0.6204,62.9856,1.9382,49.8954
0.6205,62.993,1.9346,49.9065
0.6206,63.0003,1.9311,49.9175
0.6207,63.0076,1.9276,49.9286
0.6208,63.0148,1.9241,49.9397
0.6209,63.0219,1.9206,49.9508
0.621,63.0289,1.9171,49.9619
0.6211,63.0359,1.9136,49.9731
0.6212,63.0427,1.9101,49.9842
0.6213,63.0496,1.9067,49.9953
0.6214,63.0563,1.9032,50.0064
0.6215,63.063,1.8997,50.0175
0.6216,63.0696,1.8963,50.0287
0.6217,63.0761,1.8928,50.0398
0.6218,63.0825,1.8894,50.051
0.6219,63.0889,1.8859,50.0621
0.622,63.0952,1.8825,50.0733
0.6221,63.1014,1.879,50.0844
0.6222,63.1076,1.8756,50.0956
0.6223,63.1137,1.8722,50.1068
0.6224,63.1197,1.8688,50.1179
0.6225,63.1256,1.8653,50.1291
0.6226,63.1314,1.8619,50.1403
0.6227,63.1372,1.8585,50.1515
0.6228,63.1429,1.8551,50.1627
0.6229,63.1486,1.8517,50.1739
0.623,63.1541,1.8483,50.1851
0.6231,63.1596,1.845,50.1963
0.6232,63.165,1.8416,50.2075
0.6233,63.1703,1.8382,50.2187
0.6234,63.1756,1.8348,50.2299
0.6235,63.1808,1.8315,50.2411
0.6236,63.1859,1.8281,50.2524
0.6237,63.1909,1.8248,50.2636
0.6238,63.1959,1.8214,50.2748
0.6239,63.2008,1.8181,50.2861
0.624,63.2056,1.8147,50.2973
0.6241,63.2103,1.8114,50.3086
0.6242,63.215,1.8081,50.3198
0.6243,63.2196,1.8048,50.3311
0.6244,63.2241,1.8015,50.3423
0.6245,63.2285,1.7982,50.3536
0.6246,63.2329,1.7949,50.3649
0.6247,63.2372,1.7916,50.3761
0.6248,63.2414,1.7883,50.3874
0.6249,63.2456,1.785,50.3987
0.625,63.2496,1.7817,50.41
0.6251,63.2536,1.7784,50.4212
0.6252,63.2575,1.7752,50.4325
0.6253,63.2614,1.7719,50.4438
0.6254,63.2651,1.7686,50.4551
0.6255,63.2688,1.7654,50.4664
0.6256,63.2724,1.7621,50.4777
0.6257,63.276,1.7589,50.489
0.6258,63.2795,1.7557,50.5003
0.6259,63.2829,1.7524,50.5116
0.626,63.2862,1.7492,50.5229
0.6261,63.2894,1.746,50.5342
0.6262,63.2926,1.7428,50.5455
0.6263,63.2957,1.7396,50.5568
0.6264,63.2988,1.7364,50.5682
0.6265,63.3017,1.7332,50.5795
0.6266,63.3046,1.73,50.5908
0.6267,63.3074,1.7268,50.6021
0.6268,63.3102,1.7236,50.6134
0.6269,63.3128,1.7205,50.6248
0.627,63.3154,1.7173,50.6361
0.6271,63.3179,1.7141,50.6474
0.6272,63.3204,1.711,50.6588
0.6273,63.3228,1.7078,50.6701
0.6274,63.3251,1.7047,50.6814
0.6275,63.3273,1.7016,50.6928
0.6276,63.3295,1.6984,50.7041
0.6277,63.3316,1.6953,50.7154
0.6278,63.3336,1.6922,50.7268
0.6279,63.3356,1.6891,50.7381
0.628,63.3375,1.686,50.7494
0.6281,63.3393,1.6829,50.7608
0.6282,63.341,1.6798,50.7721
0.6283,63.3427,1.6767,50.7835
0.6284,63.3443,1.6737,50.7948
0.6285,63.3459,1.6706,50.8061
0.6286,63.3474,1.6675,50.8175
0.6287,63.3488,1.6645,50.8288
0.6288,63.3501,1.6614,50.8402
0.6289,63.3514,1.6584,50.8515
0.629,63.3526,1.6554,50.8628
0.6291,63.3537,1.6523,50.8742
0.6292,63.3548,1.6493,50.8855
0.6293,63.3558,1.6463,50.8969
0.6294,63.3568,1.6433,50.9082
0.6295,63.3576,1.6403,50.9196
0.6296,63.3585,1.6373,50.9309
0.6297,63.3592,1.6343,50.9422
0.6298,63.3599,1.6314,50.9536
0.6299,63.3605,1.6284,50.9649
0.63,63.3611,1.6254,50.9763
0.6301,63.3615,1.6225,50.9876
0.6302,63.362,1.6195,50.9989
0.6303,63.3623,1.6166,51.0103
0.6304,63.3626,1.6136,51.0216
0.6305,63.3629,1.6107,51.0329
0.6306,63.363,1.6078,51.0443
0.6307,63.3632,1.6049,51.0556
0.6308,63.3632,1.602,51.0669
0.6309,63.3632,1.5991,51.0783
0.631,63.3631,1.5962,51.0896
0.6311,63.363,1.5933,51.1009
0.6312,63.3628,1.5904,51.1123
0.6313,63.3625,1.5875,51.1236
0.6314,63.3622,1.5847,51.1349
0.6315,63.3618,1.5818,51.1462
0.6316,63.3614,1.579,51.1575
0.6317,63.3609,1.5761,51.1689
0.6318,63.3603,1.5733,51.1802
0.6319,63.3597,1.5705,51.1915
0.632,63.359,1.5677,51.2028
0.6321,63.3583,1.5649,51.2141
0.6322,63.3575,1.562,51.2254
0.6323,63.3566,1.5593,51.2367
0.6324,63.3557,1.5565,51.248
0.6325,63.3547,1.5537,51.2593
0.6326,63.3537,1.5509,51.2706
0.6327,63.3526,1.5481,51.2819
0.6328,63.3515,1.5454,51.2932
0.6329,63.3503,1.5426,51.3045
0.633,63.349,1.5399,51.3158
0.6331,63.3477,1.5371,51.3271
0.6332,63.3463,1.5344,51.3383
0.6333,63.3448,1.5317,51.3496
0.6334,63.3433,1.529,51.3609
0.6335,63.3418,1.5263,51.3721
0.6336,63.3402,1.5236,51.3834
0.6337,63.3385,1.5209,51.3947
0.6338,63.3368,1.5182,51.4059
0.6339,63.335,1.5155,51.4171
0.634,63.3331,1.5128,51.4284
0.6341,63.3312,1.5102,51.4396
0.6342,63.3293,1.5075,51.4508
0.6343,63.3273,1.5049,51.4621
0.6344,63.3252,1.5022,51.4733
0.6345,63.3231,1.4996,51.4845
0.6346,63.3209,1.497,51.4957
0.6347,63.3187,1.4944,51.5069
0.6348,63.3164,1.4918,51.5181
0.6349,63.3141,1.4892,51.5292
0.635,63.3117,1.4866,51.5404
0.6351,63.3092,1.484,51.5516
0.6352,63.3067,1.4814,51.5627
0.6353,63.3042,1.4789,51.5739
0.6354,63.3016,1.4763,51.585
0.6355,63.2989,1.4738,51.5961
0.6356,63.2962,1.4712,51.6072
0.6357,63.2935,1.4687,51.6183
0.6358,63.2907,1.4662,51.6294
0.6359,63.2878,1.4637,51.6405
0.636,63.2849,1.4612,51.6516
0.6361,63.2819,1.4587,51.6627
0.6362,63.2789,1.4562,51.6737
0.6363,63.2759,1.4537,51.6848
0.6364,63.2728,1.4512,51.6958
0.6365,63.2696,1.4488,51.7068
