时间/s,基波幅值(有效值)/V,基波相角/rad, ,谐波频率/Hz,谐波幅值(有效值)/V
0.827,70.7144,1.6984,,,
0.8271,70.7167,1.6989,,,
0.8272,70.719,1.6995,,,
0.8273,70.7213,1.7,,,
0.8274,70.7236,1.7005,,,
0.8275,70.7258,1.7011,,,
0.8276,70.7281,1.7016,,,
0.8277,70.7304,1.7022,,,
0.8278,70.7326,1.7027,,,
0.8279,70.7349,1.7033,,,
0.828,70.7371,1.7038,,,
0.8281,70.7394,1.7044,,,
0.8282,70.7416,1.7049,,,
0.8283,70.7438,1.7055,,,
0.8284,70.7461,1.706,,,
0.8285,70.7483,1.7066,,,
0.8286,70.7505,1.7071,,,
0.8287,70.7527,1.7077,,,
0.8288,70.7549,1.7082,,,
0.8289,70.7571,1.7088,,,
0.829,70.7593,1.7094,,,
0.8291,70.7615,1.7099,,,
0.8292,70.7636,1.7105,,,
0.8293,70.7658,1.7111,,,
0.8294,70.768,1.7116,,,
0.8295,70.7701,1.7122,,,
0.8296,70.7723,1.7128,,,
0.8297,70.7744,1.7134,,,
0.8298,70.7765,1.7139,,,
0.8299,70.7786,1.7145,,,
0.83,70.7807,1.7151,,,
0.8301,70.7828,1.7157,,,
0.8302,70.7849,1.7163,,,
0.8303,70.7869,1.7169,,,
0.8304,70.789,1.7175,,,
0.8305,70.791,1.7181,,,
0.8306,70.793,1.7187,,,
0.8307,70.795,1.7193,,,
0.8308,70.797,1.7199,,,
0.8309,70.799,1.7205,,,
0.831,70.8009,1.7211,,,
0.8311,70.8029,1.7217,,,
0.8312,70.8048,1.7224,,,
0.8313,70.8067,1.723,,,
0.8314,70.8085,1.7236,,,
0.8315,70.8104,1.7242,,,
0.8316,70.8122,1.7249,,,
0.8317,70.814,1.7255,,,
0.8318,70.8158,1.7261,,,
0.8319,70.8176,1.7267,,,
0.832,70.8193,1.7274,,,
0.8321,70.821,1.728,,,
0.8322,70.8227,1.7286,,,
0.8323,70.8243,1.7293,,,
0.8324,70.8259,1.7299,,,
0.8325,70.8275,1.7305,,,
0.8326,70.8291,1.7312,,,
0.8327,70.8306,1.7318,,,
0.8328,70.8321,1.7324,,,
0.8329,70.8336,1.7331,,,
0.833,70.835,1.7337,,,
0.8331,70.8364,1.7343,,,
0.8332,70.8378,1.7349,,,
0.8333,70.8391,1.7356,,,
0.8334,70.8404,1.7362,,,
0.8335,70.8417,1.7368,,,
0.8336,70.843,1.7374,,,
0.8337,70.8442,1.738,,,
0.8338,70.8454,1.7387,,,
0.8339,70.8465,1.7393,,,
0.834,70.8476,1.7399,,,
0.8341,70.8487,1.7405,,,
0.8342,70.8497,1.7411,,,
0.8343,70.8507,1.7417,,,
0.8344,70.8517,1.7423,,,
0.8345,70.8526,1.7429,,,
0.8346,70.8536,1.7435,,,
0.8347,70.8544,1.7441,,,
0.8348,70.8553,1.7447,,,
0.8349,70.8561,1.7453,,,
0.835,70.8568,1.7459,,,
0.8351,70.8576,1.7465,,,
0.8352,70.8583,1.7471,,,
0.8353,70.859,1.7477,,,
0.8354,70.8596,1.7482,,,
0.8355,70.8602,1.7488,,,
0.8356,70.8608,1.7494,,,
0.8357,70.8614,1.75,,,
0.8358,70.8619,1.7505,,,
0.8359,70.8624,1.7511,,,
0.836,70.8628,1.7517,,,
0.8361,70.8633,1.7522,,,
0.8362,70.8637,1.7528,,,
0.8363,70.8641,1.7534,,,
0.8364,70.8644,1.7539,,,
0.8365,70.8648,1.7545,,,
0.8366,70.8651,1.7551,,,
0.8367,70.8654,1.7556,,,
0.8368,70.8656,1.7562,,,
0.8369,70.8659,1.7568,,,
0.837,70.8661,1.7573,,,
0.8371,70.8663,1.7579,,,
0.8372,70.8665,1.7585,,,
0.8373,70.8666,1.759,,,
0.8374,70.8667,1.7596,,,
0.8375,70.8669,1.7602,,,
0.8376,70.867,1.7607,,,
0.8377,70.867,1.7613,,,
0.8378,70.8671,1.7619,,,
0.8379,70.8671,1.7624,,,
0.838,70.8672,1.763,,,
0.8381,70.8672,1.7636,,,
0.8382,70.8672,1.7642,,,
0.8383,70.8671,1.7647,,,
0.8384,70.8671,1.7653,,,
0.8385,70.867,1.7659,,,
0.8386,70.867,1.7665,,,
0.8387,70.8669,1.7671,,,
0.8388,70.8668,1.7677,,,
0.8389,70.8667,1.7683,,,
0.839,70.8666,1.7689,,,
0.8391,70.8664,1.7695,,,
0.8392,70.8663,1.7701,,,
0.8393,70.8661,1.7707,,,
0.8394,70.866,1.7713,,,
0.8395,70.8658,1.7719,,,
0.8396,70.8656,1.7725,,,
0.8397,70.8654,1.7732,,,
0.8398,70.8652,1.7738,,,
0.8399,70.8649,1.7744,,,
0.84,70.8647,1.7751,,,
0.8401,70.8644,1.7757,,,
0.8402,70.8641,1.7763,,,
0.8403,70.8639,1.777,,,
0.8404,70.8636,1.7776,,,
0.8405,70.8632,1.7783,,,
0.8406,70.8629,1.7789,,,
0.8407,70.8626,1.7796,,,
0.8408,70.8622,1.7802,,,
0.8409,70.8619,1.7809,,,
0.841,70.8615,1.7815,,,
0.8411,70.8611,1.7822,,,
0.8412,70.8607,1.7829,,,
0.8413,70.8603,1.7835,,,
0.8414,70.8598,1.7842,,,
0.8415,70.8594,1.7849,,,
0.8416,70.8589,1.7855,,,
0.8417,70.8585,1.7862,,,
0.8418,70.858,1.7869,,,
0.8419,70.8575,1.7876,,,
0.842,70.8569,1.7882,,,
0.8421,70.8564,1.7889,,,
0.8422,70.8558,1.7896,,,
0.8423,70.8553,1.7903,,,
0.8424,70.8547,1.7909,,,
0.8425,70.8541,1.7916,,,
0.8426,70.8535,1.7923,,,
0.8427,70.8528,1.7929,,,
0.8428,70.8522,1.7936,,,
0.8429,70.8515,1.7943,,,
0.843,70.8508,1.795,,,
0.8431,70.8501,1.7956,,,
0.8432,70.8494,1.7963,,,
0.8433,70.8487,1.7969,,,
0.8434,70.848,1.7976,,,
0.8435,70.8472,1.7983,,,
0.8436,70.8465,1.7989,,,
0.8437,70.8457,1.7996,,,
0.8438,70.8449,1.8002,,,
0.8439,70.8441,1.8009,,,
0.844,70.8433,1.8015,,,
0.8441,70.8424,1.8022,,,
0.8442,70.8416,1.8028,,,
0.8443,70.8407,1.8034,,,
0.8444,70.8399,1.8041,,,
0.8445,70.839,1.8047,,,
0.8446,70.8381,1.8053,,,
0.8447,70.8372,1.806,,,
0.8448,70.8363,1.8066,,,
0.8449,70.8354,1.8072,,,
0.845,70.8345,1.8078,,,
0.8451,70.8336,1.8084,,,
0.8452,70.8327,1.8091,,,
0.8453,70.8317,1.8097,,,
0.8454,70.8308,1.8103,,,
0.8455,70.8299,1.8109,,,
0.8456,70.8289,1.8115,,,
0.8457,70.828,1.8121,,,
0.8458,70.8271,1.8127,,,
0.8459,70.8262,1.8133,,,
0.846,70.8252,1.8139,,,
0.8461,70.8243,1.8145,,,
0.8462,70.8234,1.815,,,
0.8463,70.8225,1.8156,,,
0.8464,70.8216,1.8162,,,
0.8465,70.8207,1.8168,,,
0.8466,70.8198,1.8174,,,
0.8467,70.8189,1.818,,,
0.8468,70.818,1.8186,,,
0.8469,70.8172,1.8191,,,
0.847,70.8163,1.8197,,,
0.8471,70.8155,1.8203,,,
0.8472,70.8147,1.8209,,,
0.8473,70.8138,1.8215,,,
0.8474,70.8131,1.822,,,
0.8475,70.8123,1.8226,,,
0.8476,70.8115,1.8232,,,
0.8477,70.8108,1.8238,,,
0.8478,70.81,1.8244,,,
0.8479,70.8093,1.825,,,
0.848,70.8086,1.8256,,,
0.8481,70.808,1.8261,,,
0.8482,70.8073,1.8267,,,
0.8483,70.8067,1.8273,,,
0.8484,70.8061,1.8279,,,
0.8485,70.8055,1.8285,,,
0.8486,70.8049,1.8291,,,
0.8487,70.8043,1.8297,,,
0.8488,70.8038,1.8303,,,
0.8489,70.8033,1.8309,,,
0.849,70.8028,1.8315,,,
0.8491,70.8023,1.8321,,,
0.8492,70.8019,1.8327,,,
0.8493,70.8015,1.8333,,,
0.8494,70.8011,1.8339,,,
0.8495,70.8007,1.8346,,,
0.8496,70.8003,1.8352,,,
0.8497,70.8,1.8358,,,
0.8498,70.7997,1.8364,,,
0.8499,70.7994,1.837,,,
0.85,70.7991,1.8377,,,
0.8501,70.7989,1.8383,,,
0.8502,70.7986,1.8389,,,
0.8503,70.7984,1.8395,,,
0.8504,70.7982,1.8402,,,
0.8505,70.798,1.8408,,,
0.8506,70.7979,1.8414,,,
0.8507,70.7977,1.8421,,,
0.8508,70.7976,1.8427,,,
0.8509,70.7975,1.8434,,,
0.851,70.7974,1.844,,,
0.8511,70.7973,1.8446,,,
0.8512,70.7973,1.8453,,,
0.8513,70.7972,1.8459,,,
0.8514,70.7972,1.8466,,,
0.8515,70.7972,1.8472,,,
0.8516,70.7972,1.8479,,,
0.8517,70.7972,1.8485,,,
0.8518,70.7972,1.8491,,,
0.8519,70.7972,1.8498,,,
0.852,70.7973,1.8504,,,
0.8521,70.7973,1.8511,,,
0.8522,70.7974,1.8517,,,
0.8523,70.7975,1.8523,,,
0.8524,70.7976,1.853,,,
0.8525,70.7977,1.8536,,,
0.8526,70.7978,1.8542,,,
0.8527,70.7979,1.8549,,,
0.8528,70.798,1.8555,,,
0.8529,70.7981,1.8561,,,
0.853,70.7982,1.8568,,,
0.8531,70.7984,1.8574,,,
0.8532,70.7985,1.858,,,
0.8533,70.7987,1.8586,,,
0.8534,70.7988,1.8592,,,
0.8535,70.799,1.8598,,,
0.8536,70.7992,1.8605,,,
0.8537,70.7994,1.8611,,,
0.8538,70.7996,1.8617,,,
0.8539,70.7997,1.8623,,,
0.854,70.7999,1.8629,,,
0.8541,70.8001,1.8634,,,
0.8542,70.8003,1.864,,,
0.8543,70.8006,1.8646,,,
0.8544,70.8008,1.8652,,,
0.8545,70.801,1.8658,,,
0.8546,70.8012,1.8664,,,
0.8547,70.8015,1.8669,,,
0.8548,70.8017,1.8675,,,
0.8549,70.802,1.8681,,,
0.855,70.8022,1.8686,,,
0.8551,70.8025,1.8692,,,
0.8552,70.8028,1.8698,,,
0.8553,70.8031,1.8703,,,
0.8554,70.8033,1.8709,,,
0.8555,70.8036,1.8714,,,
0.8556,70.8039,1.872,,,
0.8557,70.8043,1.8725,,,
0.8558,70.8046,1.8731,,,
0.8559,70.8049,1.8736,,,
0.856,70.8053,1.8741,,,
0.8561,70.8056,1.8747,,,
0.8562,70.806,1.8752,,,
0.8563,70.8063,1.8758,,,
0.8564,70.8067,1.8763,,,
0.8565,70.8071,1.8768,,,
0.8566,70.8075,1.8774,,,
0.8567,70.8079,1.8779,,,
0.8568,70.8083,1.8784,,,
0.8569,70.8088,1.879,,,
0.857,70.8092,1.8795,,,
0.8571,70.8097,1.8801,,,
0.8572,70.8102,1.8806,,,
0.8573,70.8107,1.8811,,,
0.8574,70.8112,1.8817,,,
0.8575,70.8117,1.8822,,,
0.8576,70.8122,1.8828,,,
0.8577,70.8127,1.8833,,,
0.8578,70.8133,1.8839,,,
0.8579,70.8138,1.8844,,,
0.858,70.8144,1.885,,,
0.8581,70.815,1.8855,,,
0.8582,70.8156,1.8861,,,
0.8583,70.8162,1.8867,,,
0.8584,70.8168,1.8872,,,
0.8585,70.8175,1.8878,,,
0.8586,70.8181,1.8884,,,
0.8587,70.8188,1.8889,,,
0.8588,70.8194,1.8895,,,
0.8589,70.8201,1.8901,,,
0.859,70.8208,1.8907,,,
0.8591,70.8215,1.8913,,,
0.8592,70.8222,1.8919,,,
0.8593,70.8229,1.8925,,,
0.8594,70.8236,1.8931,,,
0.8595,70.8244,1.8937,,,
0.8596,70.8251,1.8943,,,
0.8597,70.8258,1.8949,,,
0.8598,70.8266,1.8955,,,
0.8599,70.8273,1.8961,,,
0.86,70.8281,1.8967,,,
0.8601,70.8289,1.8973,,,
0.8602,70.8296,1.898,,,
0.8603,70.8304,1.8986,,,
0.8604,70.8311,1.8992,,,
0.8605,70.8319,1.8999,,,
0.8606,70.8327,1.9005,,,
0.8607,70.8334,1.9012,,,
0.8608,70.8342,1.9018,,,
0.8609,70.835,1.9024,,,
0.861,70.8357,1.9031,,,
0.8611,70.8365,1.9037,,,
0.8612,70.8372,1.9044,,,
0.8613,70.838,1.9051,,,
0.8614,70.8387,1.9057,,,
0.8615,70.8394,1.9064,,,
0.8616,70.8401,1.907,,,
0.8617,70.8409,1.9077,,,
0.8618,70.8416,1.9084,,,
0.8619,70.8423,1.909,,,
0.862,70.8429,1.9097,,,
0.8621,70.8436,1.9104,,,
0.8622,70.8443,1.911,,,
0.8623,70.8449,1.9117,,,
0.8624,70.8456,1.9124,,,
0.8625,70.8462,1.913,,,
0.8626,70.8468,1.9137,,,
0.8627,70.8474,1.9143,,,
0.8628,70.848,1.915,,,
0.8629,70.8485,1.9157,,,
0.863,70.8491,1.9163,,,
0.8631,70.8496,1.917,,,
0.8632,70.8502,1.9177,,,
0.8633,70.8507,1.9183,,,
0.8634,70.8512,1.919,,,
0.8635,70.8516,1.9196,,,
0.8636,70.8521,1.9203,,,
0.8637,70.8526,1.921,,,
0.8638,70.853,1.9216,,,
0.8639,70.8534,1.9223,,,
0.864,70.8538,1.9229,,,
0.8641,70.8542,1.9236,,,
0.8642,70.8546,1.9242,,,
0.8643,70.8549,1.9249,,,
0.8644,70.8553,1.9255,,,
0.8645,70.8556,1.9262,,,
0.8646,70.8559,1.9268,,,
0.8647,70.8562,1.9275,,,
0.8648,70.8565,1.9281,,,
0.8649,70.8568,1.9287,,,
0.865,70.8571,1.9294,,,
0.8651,70.8573,1.93,,,
0.8652,70.8576,1.9307,,,
0.8653,70.8578,1.9313,,,
0.8654,70.858,1.9319,,,
0.8655,70.8582,1.9326,,,
0.8656,70.8584,1.9332,,,
0.8657,70.8586,1.9338,,,
0.8658,70.8588,1.9345,,,
0.8659,70.859,1.9351,,,
0.866,70.8592,1.9358,,,
0.8661,70.8593,1.9364,,,
0.8662,70.8595,1.937,,,
0.8663,70.8596,1.9377,,,
0.8664,70.8598,1.9383,,,
0.8665,70.8599,1.939,,,
0.8666,70.8601,1.9396,,,
0.8667,70.8602,1.9403,,,
0.8668,70.8603,1.9409,,,
0.8669,70.8605,1.9416,,,
0.867,70.8606,1.9422,,,
0.8671,70.8607,1.9429,,,
0.8672,70.8608,1.9435,,,
0.8673,70.861,1.9442,,,
0.8674,70.8611,1.9449,,,
0.8675,70.8612,1.9455,,,
0.8676,70.8613,1.9462,,,
0.8677,70.8614,1.9469,,,
0.8678,70.8616,1.9476,,,
0.8679,70.8617,1.9482,,,
0.868,70.8618,1.9489,,,
0.8681,70.8619,1.9496,,,
0.8682,70.8621,1.9503,,,
0.8683,70.8622,1.951,,,
0.8684,70.8623,1.9517,,,
0.8685,70.8624,1.9524,,,
0.8686,70.8626,1.9531,,,
0.8687,70.8627,1.9538,,,
0.8688,70.8628,1.9545,,,
0.8689,70.863,1.9552,,,
0.869,70.8631,1.956,,,
0.8691,70.8632,1.9567,,,
0.8692,70.8633,1.9574,,,
0.8693,70.8635,1.9581,,,
0.8694,70.8636,1.9589,,,
0.8695,70.8637,1.9596,,,
0.8696,70.8639,1.9604,,,
0.8697,70.864,1.9611,,,
0.8698,70.8641,1.9618,,,
0.8699,70.8642,1.9626,,,
0.87,70.8643,1.9634,,,
0.8701,70.8644,1.9641,,,
0.8702,70.8645,1.9649,,,
0.8703,70.8646,1.9656,,,
0.8704,70.8647,1.9664,,,
0.8705,70.8648,1.9672,,,
0.8706,70.8649,1.9679,,,
0.8707,70.865,1.9687,,,
0.8708,70.865,1.9695,,,
0.8709,70.8651,1.9703,,,
0.871,70.8652,1.971,,,
0.8711,70.8652,1.9718,,,
0.8712,70.8652,1.9726,,,
0.8713,70.8652,1.9734,,,
0.8714,70.8652,1.9742,,,
0.8715,70.8652,1.9749,,,
0.8716,70.8652,1.9757,,,
0.8717,70.8652,1.9765,,,
0.8718,70.8652,1.9773,,,
0.8719,70.8651,1.9781,,,
0.872,70.865,1.9788,,,
0.8721,70.865,1.9796,,,
0.8722,70.8649,1.9804,,,
0.8723,70.8648,1.9812,,,
0.8724,70.8646,1.9819,,,
0.8725,70.8645,1.9827,,,
0.8726,70.8644,1.9835,,,
0.8727,70.8642,1.9843,,,
0.8728,70.864,1.985,,,
0.8729,70.8638,1.9858,,,
0.873,70.8636,1.9866,,,
0.8731,70.8634,1.9873,,,
0.8732,70.8631,1.9881,,,
0.8733,70.8629,1.9888,,,
0.8734,70.8626,1.9896,,,
0.8735,70.8623,1.9903,,,
0.8736,70.862,1.9911,,,
0.8737,70.8617,1.9918,,,
0.8738,70.8614,1.9926,,,
0.8739,70.861,1.9933,,,
0.874,70.8607,1.994,,,
0.8741,70.8603,1.9948,,,
0.8742,70.8599,1.9955,,,
0.8743,70.8595,1.9962,,,
0.8744,70.8591,1.9969,,,
0.8745,70.8587,1.9977,,,
0.8746,70.8583,1.9984,,,
0.8747,70.8578,1.9991,,,
0.8748,70.8574,1.9998,,,
0.8749,70.8569,2.0005,,,
0.875,70.8564,2.0012,,,
0.8751,70.8559,2.0019,,,
0.8752,70.8554,2.0026,,,
0.8753,70.8549,2.0033,,,
0.8754,70.8544,2.004,,,
0.8755,70.8539,2.0047,,,
0.8756,70.8534,2.0054,,,
0.8757,70.8528,2.0061,,,
0.8758,70.8523,2.0068,,,
0.8759,70.8517,2.0074,,,
0.876,70.8512,2.0081,,,
0.8761,70.8506,2.0088,,,
0.8762,70.8501,2.0095,,,
0.8763,70.8495,2.0102,,,
0.8764,70.8489,2.0108,,,
0.8765,70.8483,2.0115,,,
0.8766,70.8478,2.0122,,,
0.8767,70.8472,2.0129,,,
0.8768,70.8466,2.0135,,,
0.8769,70.846,2.0142,,,
0.877,70.8454,2.0149,,,
0.8771,70.8448,2.0156,,,
0.8772,70.8442,2.0163,,,
0.8773,70.8437,2.0169,,,
0.8774,70.8431,2.0176,,,
0.8775,70.8425,2.0183,,,
0.8776,70.8419,2.019,,,
0.8777,70.8413,2.0197,,,
0.8778,70.8407,2.0204,,,
0.8779,70.8401,2.021,,,
0.878,70.8395,2.0217,,,
0.8781,70.8389,2.0224,,,
0.8782,70.8383,2.0231,,,
0.8783,70.8377,2.0238,,,
0.8784,70.837,2.0245,,,
0.8785,70.8364,2.0252,,,
0.8786,70.8358,2.0259,,,
0.8787,70.8352,2.0266,,,
0.8788,70.8346,2.0273,,,
0.8789,70.834,2.028,,,
0.879,70.8333,2.0287,,,
0.8791,70.8327,2.0294,,,
0.8792,70.8321,2.0301,,,
0.8793,70.8314,2.0308,,,
0.8794,70.8308,2.0316,,,
0.8795,70.8302,2.0323,,,
0.8796,70.8295,2.033,,,
0.8797,70.8288,2.0337,,,
0.8798,70.8282,2.0344,,,
0.8799,70.8275,2.0352,,,
0.88,70.8268,2.0359,,,
0.8801,70.8261,2.0366,,,
0.8802,70.8254,2.0373,,,
0.8803,70.8247,2.0381,,,
0.8804,70.824,2.0388,,,
0.8805,70.8232,2.0395,,,
0.8806,70.8225,2.0403,,,
0.8807,70.8217,2.041,,,
0.8808,70.8209,2.0417,,,
0.8809,70.8201,2.0425,,,
0.881,70.8193,2.0432,,,
0.8811,70.8185,2.0439,,,
0.8812,70.8177,2.0447,,,
0.8813,70.8168,2.0454,,,
0.8814,70.816,2.0461,,,
0.8815,70.8151,2.0469,,,
0.8816,70.8142,2.0476,,,
0.8817,70.8133,2.0483,,,
0.8818,70.8124,2.0491,,,
0.8819,70.8114,2.0498,,,
0.882,70.8104,2.0505,,,
0.8821,70.8094,2.0512,,,
0.8822,70.8084,2.0519,,,
0.8823,70.8074,2.0527,,,
0.8824,70.8064,2.0534,,,
0.8825,70.8053,2.0541,,,
0.8826,70.8042,2.0548,,,
0.8827,70.8031,2.0555,,,
0.8828,70.802,2.0562,,,
0.8829,70.8008,2.0569,,,
0.883,70.7997,2.0576,,,
0.8831,70.7985,2.0583,,,
0.8832,70.7973,2.059,,,
0.8833,70.7961,2.0597,,,
0.8834,70.7948,2.0604,,,
0.8835,70.7935,2.0611,,,
0.8836,70.7923,2.0617,,,
0.8837,70.7909,2.0624,,,
0.8838,70.7896,2.0631,,,
0.8839,70.7883,2.0638,,,
0.884,70.7869,2.0644,,,
0.8841,70.7855,2.0651,,,
0.8842,70.7841,2.0658,,,
0.8843,70.7827,2.0664,,,
0.8844,70.7813,2.0671,,,
0.8845,70.7798,2.0677,,,
0.8846,70.7784,2.0684,,,
0.8847,70.7769,2.069,,,
0.8848,70.7754,2.0697,,,
0.8849,70.7739,2.0703,,,
0.885,70.7723,2.071,,,
0.8851,70.7708,2.0716,,,
0.8852,70.7692,2.0722,,,
0.8853,70.7677,2.0729,,,
0.8854,70.7661,2.0735,,,
0.8855,70.7645,2.0742,,,
0.8856,70.7629,2.0748,,,
0.8857,70.7612,2.0754,,,
0.8858,70.7596,2.0761,,,
0.8859,70.758,2.0767,,,
0.886,70.7563,2.0773,,,
0.8861,70.7547,2.0779,,,
0.8862,70.753,2.0786,,,
0.8863,70.7513,2.0792,,,
0.8864,70.7497,2.0798,,,
0.8865,70.748,2.0805,,,
0.8866,70.7463,2.0811,,,
0.8867,70.7446,2.0818,,,
0.8868,70.7429,2.0824,,,
0.8869,70.7412,2.083,,,
0.887,70.7395,2.0837,,,
0.8871,70.7378,2.0843,,,
0.8872,70.7361,2.085,,,
0.8873,70.7343,2.0856,,,
0.8874,70.7326,2.0863,,,
0.8875,70.7309,2.0869,,,
0.8876,70.7292,2.0876,,,
0.8877,70.7274,2.0882,,,
0.8878,70.7257,2.0889,,,
0.8879,70.724,2.0896,,,
0.888,70.7223,2.0902,,,
0.8881,70.7205,2.0909,,,
0.8882,70.7188,2.0916,,,
0.8883,70.7171,2.0923,,,
0.8884,70.7153,2.0929,,,
0.8885,70.7136,2.0936,,,
0.8886,70.7119,2.0943,,,
0.8887,70.7101,2.095,,,
0.8888,70.7084,2.0957,,,
0.8889,70.7067,2.0964,,,
0.889,70.7049,2.0971,,,
0.8891,70.7032,2.0978,,,
0.8892,70.7015,2.0985,,,
0.8893,70.6997,2.0992,,,
0.8894,70.698,2.0999,,,
0.8895,70.6963,2.1007,,,
0.8896,70.6945,2.1014,,,
0.8897,70.6928,2.1021,,,
0.8898,70.691,2.1028,,,
0.8899,70.6893,2.1036,,,
0.89,70.6876,2.1043,,,
0.8901,70.6858,2.105,,,
0.8902,70.6841,2.1057,,,
0.8903,70.6823,2.1065,,,
0.8904,70.6805,2.1072,,,
0.8905,70.6788,2.108,,,
0.8906,70.677,2.1087,,,
0.8907,70.6752,2.1094,,,
0.8908,70.6735,2.1102,,,
0.8909,70.6717,2.1109,,,
0.891,70.6699,2.1117,,,
0.8911,70.6681,2.1124,,,
0.8912,70.6663,2.1131,,,
0.8913,70.6645,2.1139,,,
0.8914,70.6627,2.1146,,,
0.8915,70.6609,2.1154,,,
0.8916,70.6591,2.1161,,,
0.8917,70.6573,2.1168,,,
0.8918,70.6555,2.1176,,,
0.8919,70.6536,2.1183,,,
0.892,70.6518,2.119,,,
0.8921,70.65,2.1198,,,
0.8922,70.6481,2.1205,,,
0.8923,70.6463,2.1212,,,
0.8924,70.6444,2.122,,,
0.8925,70.6425,2.1227,,,
0.8926,70.6407,2.1234,,,
0.8927,70.6388,2.1241,,,
0.8928,70.6369,2.1249,,,
0.8929,70.635,2.1256,,,
0.893,70.6331,2.1263,,,
0.8931,70.6312,2.127,,,
0.8932,70.6293,2.1277,,,
0.8933,70.6274,2.1284,,,
0.8934,70.6255,2.1291,,,
0.8935,70.6236,2.1298,,,
0.8936,70.6217,2.1305,,,
0.8937,70.6198,2.1312,,,
0.8938,70.6179,2.1319,,,
0.8939,70.616,2.1326,,,
0.894,70.6141,2.1332,,,
0.8941,70.6122,2.1339,,,
0.8942,70.6103,2.1346,,,
0.8943,70.6084,2.1353,,,
0.8944,70.6065,2.136,,,
0.8945,70.6046,2.1366,,,
0.8946,70.6027,2.1373,,,
0.8947,70.6008,2.138,,,
0.8948,70.5989,2.1386,,,
0.8949,70.5971,2.1393,,,
0.895,70.5952,2.1399,,,
0.8951,70.5933,2.1406,,,
0.8952,70.5915,2.1413,,,
0.8953,70.5896,2.1419,,,
0.8954,70.5878,2.1426,,,
0.8955,70.586,2.1432,,,
0.8956,70.5842,2.1439,,,
0.8957,70.5824,2.1445,,,
0.8958,70.5806,2.1452,,,
0.8959,70.5789,2.1458,,,
0.896,70.5771,2.1465,,,
0.8961,70.5754,2.1471,,,
0.8962,70.5737,2.1477,,,
0.8963,70.572,2.1484,,,
0.8964,70.5703,2.149,,,
0.8965,70.5686,2.1497,,,
0.8966,70.567,2.1503,,,
0.8967,70.5654,2.151,,,
0.8968,70.5638,2.1516,,,
0.8969,70.5622,2.1523,,,
0.897,70.5606,2.1529,,,
0.8971,70.5591,2.1536,,,
0.8972,70.5576,2.1543,,,
0.8973,70.5561,2.1549,,,
0.8974,70.5546,2.1556,,,
0.8975,70.5531,2.1562,,,
0.8976,70.5517,2.1569,,,
0.8977,70.5503,2.1576,,,
0.8978,70.5489,2.1582,,,
0.8979,70.5476,2.1589,,,
0.898,70.5463,2.1596,,,
0.8981,70.545,2.1602,,,
0.8982,70.5437,2.1609,,,
0.8983,70.5424,2.1616,,,
0.8984,70.5412,2.1623,,,
0.8985,70.54,2.1629,,,
0.8986,70.5388,2.1636,,,
0.8987,70.5377,2.1643,,,
0.8988,70.5365,2.165,,,
0.8989,70.5354,2.1657,,,
0.899,70.5343,2.1664,,,
0.8991,70.5333,2.167,,,
0.8992,70.5323,2.1677,,,
0.8993,70.5312,2.1684,,,
0.8994,70.5303,2.1691,,,
0.8995,70.5293,2.1698,,,
0.8996,70.5283,2.1705,,,
0.8997,70.5274,2.1712,,,
0.8998,70.5265,2.1719,,,
0.8999,70.5256,2.1726,,,
0.9,70.5248,2.1733,,,
0.9001,70.5239,2.174,,,
0.9002,70.5231,2.1747,,,
0.9003,70.5223,2.1754,,,
0.9004,70.5215,2.1761,,,
0.9005,70.5208,2.1768,,,
0.9006,70.52,2.1774,,,
0.9007,70.5193,2.1781,,,
0.9008,70.5186,2.1788,,,
0.9009,70.5179,2.1795,,,
0.901,70.5173,2.1802,,,
0.9011,70.5166,2.1809,,,
0.9012,70.516,2.1816,,,
0.9013,70.5154,2.1823,,,
0.9014,70.5148,2.1829,,,
0.9015,70.5142,2.1836,,,
0.9016,70.5136,2.1843,,,
0.9017,70.513,2.1849,,,
0.9018,70.5125,2.1856,,,
0.9019,70.512,2.1863,,,
0.902,70.5114,2.1869,,,
0.9021,70.5109,2.1876,,,
0.9022,70.5104,2.1882,,,
0.9023,70.51,2.1889,,,
0.9024,70.5095,2.1895,,,
0.9025,70.5091,2.1902,,,
0.9026,70.5086,2.1908,,,
0.9027,70.5082,2.1914,,,
0.9028,70.5078,2.1921,,,
0.9029,70.5074,2.1927,,,
0.903,70.507,2.1933,,,
0.9031,70.5067,2.1939,,,
0.9032,70.5063,2.1945,,,
0.9033,70.506,2.1951,,,
0.9034,70.5057,2.1957,,,
0.9035,70.5054,2.1963,,,
0.9036,70.5051,2.1969,,,
0.9037,70.5048,2.1975,,,
0.9038,70.5045,2.1981,,,
0.9039,70.5043,2.1987,,,
0.904,70.5041,2.1992,,,
0.9041,70.5038,2.1998,,,
0.9042,70.5036,2.2004,,,
0.9043,70.5035,2.2009,,,
0.9044,70.5033,2.2015,,,
0.9045,70.5031,2.202,,,
0.9046,70.503,2.2026,,,
0.9047,70.5029,2.2031,,,
0.9048,70.5028,2.2037,,,
0.9049,70.5027,2.2042,,,
0.905,70.5027,2.2047,,,
0.9051,70.5026,2.2053,,,
0.9052,70.5026,2.2058,,,
0.9053,70.5026,2.2063,,,
0.9054,70.5026,2.2069,,,
0.9055,70.5026,2.2074,,,
0.9056,70.5027,2.2079,,,
