时间(微秒),基波幅值(有效值)/V,基波相角/rad,基波频率/Hz, ,谐波频率/Hz,谐波幅值(有效值)/V
851562.5,59.8711,1.8916,49.9737,,,
851718.75,59.8714,1.8916,49.9734,,,
851875,59.8716,1.8917,49.973,,,
852031.25,59.8718,1.8918,49.9728,,,
852187.5,59.8719,1.8919,49.9725,,,
852343.75,59.8721,1.8919,49.9723,,,
852500,59.8722,1.892,49.9722,,,
852656.25,59.8723,1.892,49.9721,,,
852812.5,59.8724,1.8921,49.9721,,,
852968.75,59.8725,1.8921,49.9721,,,
853125,59.8725,1.8921,49.9721,,,
853281.25,59.8726,1.8921,49.9723,,,
853437.5,59.8726,1.8921,49.9724,,,
853593.75,59.8726,1.8921,49.9726,,,
853750,59.8725,1.8921,49.9729,,,
853906.25,59.8725,1.8921,49.9732,,,
854062.5,59.8724,1.892,49.9736,,,
854218.75,59.8724,1.8919,49.9739,,,
854375,59.8723,1.8919,49.9744,,,
854531.25,59.8722,1.8918,49.9748,,,
854687.5,59.8721,1.8917,49.9753,,,
854843.75,59.8719,1.8916,49.9758,,,
855000,59.8718,1.8915,49.9763,,,
855156.25,59.8717,1.8914,49.9768,,,
855312.5,59.8715,1.8912,49.9773,,,
855468.75,59.8714,1.8911,49.9778,,,
855625,59.8712,1.891,49.9783,,,
855781.25,59.8711,1.8908,49.9789,,,
855937.5,59.871,1.8907,49.9794,,,
856093.75,59.8708,1.8905,49.9798,,,
856250,59.8707,1.8904,49.9803,,,
856406.25,59.8706,1.8902,49.9807,,,
856562.5,59.8705,1.8901,49.9811,,,
856718.75,59.8704,1.89,49.9814,,,
856875,59.8703,1.8898,49.9817,,,
857031.25,59.8703,1.8897,49.982,,,
857187.5,59.8702,1.8896,49.9822,,,
857343.75,59.8702,1.8895,49.9824,,,
857500,59.8702,1.8894,49.9825,,,
857656.25,59.8702,1.8893,49.9825,,,
857812.5,59.8702,1.8892,49.9825,,,
857968.75,59.8703,1.8891,49.9825,,,
858125,59.8703,1.889,49.9824,,,
858281.25,59.8704,1.889,49.9822,,,
858437.5,59.8705,1.8889,49.982,,,
858593.75,59.8706,1.8889,49.9817,,,
858750,59.8707,1.8889,49.9814,,,
858906.25,59.8709,1.8889,49.9811,,,
859062.5,59.871,1.8889,49.9807,,,
859218.75,59.8712,1.8889,49.9802,,,
859375,59.8714,1.8889,49.9798,,,
859531.25,59.8716,1.889,49.9793,,,
859687.5,59.8718,1.889,49.9787,,,
859843.75,59.872,1.8891,49.9782,,,
860000,59.8722,1.8891,49.9776,,,
860156.25,59.8724,1.8892,49.9771,,,
860312.5,59.8726,1.8893,49.9765,,,
860468.75,59.8728,1.8894,49.9759,,,
860625,59.873,1.8895,49.9753,,,
860781.25,59.8732,1.8896,49.9748,,,
860937.5,59.8734,1.8897,49.9742,,,
861093.75,59.8735,1.8898,49.9737,,,
861250,59.8737,1.8899,49.9732,,,
861406.25,59.8739,1.89,49.9727,,,
861562.5,59.874,1.8901,49.9723,,,
861718.75,59.8741,1.8902,49.9719,,,
861875,59.8742,1.8903,49.9715,,,
862031.25,59.8743,1.8904,49.9712,,,
862187.5,59.8744,1.8904,49.9709,,,
862343.75,59.8744,1.8905,49.9707,,,
862500,59.8744,1.8906,49.9705,,,
862656.25,59.8744,1.8906,49.9704,,,
862812.5,59.8744,1.8907,49.9703,,,
862968.75,59.8744,1.8907,49.9703,,,
863125,59.8743,1.8907,49.9703,,,
863281.25,59.8743,1.8907,49.9704,,,
863437.5,59.8742,1.8907,49.9705,,,
863593.75,59.874,1.8907,49.9707,,,
863750,59.8739,1.8907,49.9709,,,
863906.25,59.8737,1.8907,49.9712,,,
864062.5,59.8736,1.8906,49.9715,,,
864218.75,59.8734,1.8906,49.9719,,,
864375,59.8732,1.8905,49.9723,,,
864531.25,59.873,1.8904,49.9727,,,
864687.5,59.8727,1.8903,49.9731,,,
864843.75,59.8725,1.8902,49.9736,,,
865000,59.8723,1.8901,49.974,,,
865156.25,59.872,1.89,49.9745,,,
865312.5,59.8718,1.8899,49.975,,,
865468.75,59.8715,1.8898,49.9755,,,
865625,59.8712,1.8896,49.976,,,
865781.25,59.871,1.8895,49.9765,,,
865937.5,59.8707,1.8893,49.977,,,
866093.75,59.8705,1.8892,49.9774,,,
866250,59.8703,1.8891,49.9778,,,
866406.25,59.87,1.8889,49.9782,,,
866562.5,59.8698,1.8888,49.9786,,,
866718.75,59.8696,1.8886,49.9789,,,
866875,59.8694,1.8885,49.9792,,,
867031.25,59.8693,1.8884,49.9794,,,
867187.5,59.8691,1.8883,49.9796,,,
867343.75,59.869,1.8882,49.9798,,,
867500,59.8688,1.8881,49.9799,,,
867656.25,59.8687,1.888,49.9799,,,
867812.5,59.8687,1.8879,49.9799,,,
867968.75,59.8686,1.8878,49.9798,,,
868125,59.8685,1.8877,49.9797,,,
868281.25,59.8685,1.8877,49.9795,,,
868437.5,59.8685,1.8876,49.9793,,,
868593.75,59.8685,1.8876,49.979,,,
868750,59.8686,1.8876,49.9787,,,
868906.25,59.8686,1.8876,49.9783,,,
869062.5,59.8687,1.8876,49.9779,,,
869218.75,59.8687,1.8876,49.9775,,,
869375,59.8688,1.8876,49.977,,,
869531.25,59.8689,1.8877,49.9765,,,
869687.5,59.869,1.8877,49.9759,,,
869843.75,59.8691,1.8878,49.9754,,,
870000,59.8693,1.8879,49.9748,,,
870156.25,59.8694,1.8879,49.9742,,,
870312.5,59.8695,1.888,49.9737,,,
870468.75,59.8696,1.8881,49.9731,,,
870625,59.8698,1.8882,49.9725,,,
870781.25,59.8699,1.8883,49.9719,,,
870937.5,59.87,1.8884,49.9714,,,
871093.75,59.8701,1.8885,49.9709,,,
871250,59.8702,1.8886,49.9704,,,
871406.25,59.8703,1.8887,49.9699,,,
871562.5,59.8704,1.8888,49.9694,,,
871718.75,59.8705,1.8889,49.969,,,
871875,59.8705,1.889,49.9687,,,
872031.25,59.8706,1.889,49.9684,,,
872187.5,59.8706,1.8891,49.9681,,,
872343.75,59.8706,1.8892,49.9679,,,
872500,59.8706,1.8893,49.9677,,,
872656.25,59.8706,1.8893,49.9676,,,
872812.5,59.8705,1.8893,49.9675,,,
872968.75,59.8704,1.8894,49.9675,,,
873125,59.8704,1.8894,49.9676,,,
873281.25,59.8703,1.8894,49.9677,,,
873437.5,59.8701,1.8894,49.9678,,,
873593.75,59.87,1.8894,49.968,,,
873750,59.8699,1.8894,49.9683,,,
873906.25,59.8697,1.8893,49.9686,,,
874062.5,59.8695,1.8893,49.9689,,,
874218.75,59.8693,1.8892,49.9693,,,
874375,59.8691,1.8891,49.9697,,,
874531.25,59.8689,1.889,49.9701,,,
874687.5,59.8687,1.8889,49.9706,,,
874843.75,59.8685,1.8888,49.9711,,,
875000,59.8682,1.8887,49.9716,,,
875156.25,59.868,1.8886,49.9721,,,
875312.5,59.8678,1.8885,49.9727,,,
875468.75,59.8675,1.8883,49.9732,,,
875625,59.8673,1.8882,49.9737,,,
875781.25,59.8671,1.8881,49.9742,,,
875937.5,59.8669,1.8879,49.9747,,,
876093.75,59.8667,1.8878,49.9752,,,
876250,59.8665,1.8876,49.9757,,,
876406.25,59.8663,1.8874,49.9761,,,
876562.5,59.8661,1.8873,49.9766,,,
876718.75,59.866,1.8872,49.9769,,,
876875,59.8658,1.887,49.9773,,,
877031.25,59.8657,1.8869,49.9775,,,
877187.5,59.8656,1.8867,49.9778,,,
877343.75,59.8655,1.8866,49.978,,,
877500,59.8654,1.8865,49.9781,,,
877656.25,59.8654,1.8864,49.9782,,,
877812.5,59.8654,1.8863,49.9783,,,
877968.75,59.8654,1.8862,49.9782,,,
878125,59.8654,1.8861,49.9782,,,
878281.25,59.8655,1.8861,49.9781,,,
878437.5,59.8655,1.886,49.9779,,,
878593.75,59.8656,1.886,49.9777,,,
878750,59.8657,1.886,49.9774,,,
878906.25,59.8658,1.8859,49.9771,,,
879062.5,59.866,1.8859,49.9767,,,
879218.75,59.8661,1.8859,49.9763,,,
879375,59.8663,1.886,49.9759,,,
879531.25,59.8665,1.886,49.9755,,,
879687.5,59.8667,1.886,49.975,,,
879843.75,59.8669,1.8861,49.9745,,,
880000,59.8671,1.8861,49.974,,,
880156.25,59.8673,1.8862,49.9735,,,
880312.5,59.8675,1.8863,49.9729,,,
880468.75,59.8677,1.8863,49.9724,,,
880625,59.8679,1.8864,49.9719,,,
880781.25,59.8682,1.8865,49.9714,,,
880937.5,59.8684,1.8866,49.9709,,,
881093.75,59.8686,1.8867,49.9704,,,
881250,59.8688,1.8868,49.9699,,,
881406.25,59.8689,1.8868,49.9695,,,
881562.5,59.8691,1.8869,49.9691,,,
881718.75,59.8693,1.887,49.9688,,,
881875,59.8694,1.8871,49.9684,,,
882031.25,59.8695,1.8872,49.9682,,,
882187.5,59.8696,1.8872,49.9679,,,
882343.75,59.8697,1.8873,49.9678,,,
882500,59.8698,1.8873,49.9676,,,
882656.25,59.8699,1.8874,49.9675,,,
882812.5,59.8699,1.8874,49.9675,,,
882968.75,59.8699,1.8874,49.9675,,,
883125,59.8699,1.8874,49.9676,,,
883281.25,59.8699,1.8874,49.9678,,,
883437.5,59.8698,1.8874,49.9679,,,
883593.75,59.8698,1.8874,49.9682,,,
883750,59.8697,1.8874,49.9684,,,
883906.25,59.8696,1.8873,49.9688,,,
884062.5,59.8695,1.8873,49.9691,,,
884218.75,59.8694,1.8872,49.9695,,,
884375,59.8693,1.8871,49.97,,,
884531.25,59.8691,1.887,49.9704,,,
884687.5,59.869,1.8869,49.9709,,,
884843.75,59.8688,1.8868,49.9714,,,
885000,59.8686,1.8867,49.9719,,,
885156.25,59.8685,1.8866,49.9725,,,
885312.5,59.8683,1.8864,49.973,,,
885468.75,59.8681,1.8863,49.9736,,,
885625,59.8679,1.8862,49.9741,,,
885781.25,59.8678,1.886,49.9746,,,
885937.5,59.8676,1.8859,49.9751,,,
886093.75,59.8674,1.8857,49.9756,,,
886250,59.8673,1.8856,49.9761,,,
886406.25,59.8671,1.8854,49.9766,,,
886562.5,59.867,1.8853,49.977,,,
886718.75,59.8669,1.8851,49.9773,,,
886875,59.8668,1.885,49.9777,,,
887031.25,59.8667,1.8848,49.9779,,,
887187.5,59.8666,1.8847,49.9782,,,
887343.75,59.8666,1.8846,49.9784,,,
887500,59.8665,1.8845,49.9785,,,
887656.25,59.8665,1.8844,49.9786,,,
887812.5,59.8665,1.8843,49.9786,,,
887968.75,59.8665,1.8842,49.9786,,,
888125,59.8666,1.8841,49.9785,,,
888281.25,59.8666,1.884,49.9783,,,
888437.5,59.8667,1.884,49.9781,,,
888593.75,59.8668,1.884,49.9779,,,
888750,59.8669,1.8839,49.9776,,,
888906.25,59.867,1.8839,49.9773,,,
889062.5,59.8672,1.8839,49.9769,,,
889218.75,59.8673,1.8839,49.9765,,,
889375,59.8675,1.8839,49.976,,,
889531.25,59.8677,1.884,49.9755,,,
889687.5,59.8679,1.884,49.975,,,
889843.75,59.8681,1.8841,49.9745,,,
890000,59.8683,1.8841,49.974,,,
890156.25,59.8685,1.8842,49.9734,,,
890312.5,59.8687,1.8843,49.9728,,,
890468.75,59.8689,1.8844,49.9723,,,
890625,59.8691,1.8844,49.9717,,,
890781.25,59.8693,1.8845,49.9712,,,
890937.5,59.8695,1.8846,49.9706,,,
891093.75,59.8697,1.8847,49.9701,,,
891250,59.8699,1.8848,49.9696,,,
891406.25,59.8701,1.8849,49.9692,,,
891562.5,59.8702,1.885,49.9687,,,
891718.75,59.8703,1.8851,49.9683,,,
891875,59.8705,1.8852,49.968,,,
892031.25,59.8706,1.8853,49.9677,,,
892187.5,59.8707,1.8853,49.9674,,,
892343.75,59.8708,1.8854,49.9672,,,
892500,59.8708,1.8855,49.967,,,
892656.25,59.8709,1.8855,49.9669,,,
892812.5,59.8709,1.8855,49.9668,,,
892968.75,59.8709,1.8856,49.9668,,,
893125,59.8708,1.8856,49.9669,,,
893281.25,59.8708,1.8856,49.967,,,
893437.5,59.8708,1.8856,49.9671,,,
893593.75,59.8707,1.8856,49.9673,,,
893750,59.8706,1.8856,49.9675,,,
893906.25,59.8705,1.8855,49.9678,,,
894062.5,59.8704,1.8855,49.9682,,,
894218.75,59.8702,1.8854,49.9685,,,
894375,59.8701,1.8853,49.9689,,,
894531.25,59.8699,1.8852,49.9694,,,
894687.5,59.8697,1.8851,49.9698,,,
894843.75,59.8696,1.885,49.9703,,,
895000,59.8694,1.8849,49.9708,,,
895156.25,59.8692,1.8848,49.9713,,,
895312.5,59.869,1.8847,49.9718,,,
895468.75,59.8688,1.8845,49.9724,,,
895625,59.8686,1.8844,49.9729,,,
895781.25,59.8684,1.8843,49.9734,,,
895937.5,59.8683,1.8841,49.9739,,,
896093.75,59.8681,1.884,49.9744,,,
896250,59.8679,1.8838,49.9748,,,
896406.25,59.8678,1.8837,49.9752,,,
896562.5,59.8676,1.8835,49.9756,,,
896718.75,59.8675,1.8834,49.976,,,
896875,59.8674,1.8832,49.9763,,,
897031.25,59.8673,1.8831,49.9766,,,
897187.5,59.8672,1.883,49.9768,,,
897343.75,59.8672,1.8828,49.977,,,
897500,59.8671,1.8827,49.9771,,,
897656.25,59.8671,1.8826,49.9772,,,
897812.5,59.8671,1.8825,49.9772,,,
897968.75,59.8671,1.8824,49.9772,,,
898125,59.8672,1.8824,49.9771,,,
898281.25,59.8672,1.8823,49.9769,,,
898437.5,59.8673,1.8823,49.9768,,,
898593.75,59.8674,1.8822,49.9765,,,
898750,59.8675,1.8822,49.9762,,,
898906.25,59.8676,1.8822,49.9759,,,
899062.5,59.8678,1.8822,49.9755,,,
899218.75,59.868,1.8822,49.9751,,,
899375,59.8681,1.8822,49.9747,,,
899531.25,59.8683,1.8822,49.9742,,,
899687.5,59.8685,1.8823,49.9737,,,
899843.75,59.8687,1.8823,49.9732,,,
900000,59.8689,1.8824,49.9727,,,
900156.25,59.8692,1.8824,49.9721,,,
900312.5,59.8694,1.8825,49.9716,,,
900468.75,59.8696,1.8826,49.971,,,
900625,59.8698,1.8827,49.9705,,,
900781.25,59.87,1.8828,49.97,,,
900937.5,59.8702,1.8828,49.9695,,,
901093.75,59.8704,1.8829,49.969,,,
901250,59.8706,1.883,49.9685,,,
901406.25,59.8708,1.8831,49.968,,,
901562.5,59.871,1.8832,49.9676,,,
901718.75,59.8711,1.8833,49.9673,,,
901875,59.8713,1.8834,49.9669,,,
902031.25,59.8714,1.8834,49.9666,,,
902187.5,59.8715,1.8835,49.9664,,,
902343.75,59.8716,1.8836,49.9662,,,
902500,59.8717,1.8836,49.9661,,,
902656.25,59.8717,1.8837,49.966,,,
902812.5,59.8717,1.8837,49.9659,,,
902968.75,59.8718,1.8837,49.9659,,,
903125,59.8718,1.8837,49.966,,,
903281.25,59.8717,1.8837,49.9661,,,
903437.5,59.8717,1.8837,49.9663,,,
903593.75,59.8716,1.8837,49.9665,,,
903750,59.8715,1.8837,49.9668,,,
903906.25,59.8715,1.8836,49.9671,,,
904062.5,59.8713,1.8836,49.9675,,,
904218.75,59.8712,1.8835,49.9679,,,
904375,59.8711,1.8834,49.9683,,,
904531.25,59.8709,1.8833,49.9688,,,
904687.5,59.8708,1.8832,49.9693,,,
904843.75,59.8706,1.8831,49.9698,,,
905000,59.8704,1.883,49.9703,,,
905156.25,59.8703,1.8829,49.9709,,,
905312.5,59.8701,1.8827,49.9714,,,
905468.75,59.8699,1.8826,49.972,,,
905625,59.8697,1.8825,49.9725,,,
905781.25,59.8696,1.8823,49.9731,,,
905937.5,59.8694,1.8821,49.9736,,,
906093.75,59.8692,1.882,49.9741,,,
906250,59.8691,1.8818,49.9746,,,
906406.25,59.8689,1.8817,49.9751,,,
906562.5,59.8688,1.8815,49.9755,,,
906718.75,59.8687,1.8814,49.9759,,,
906875,59.8686,1.8812,49.9763,,,
907031.25,59.8685,1.8811,49.9766,,,
907187.5,59.8684,1.8809,49.9769,,,
907343.75,59.8684,1.8808,49.9771,,,
907500,59.8683,1.8807,49.9772,,,
907656.25,59.8683,1.8806,49.9774,,,
907812.5,59.8683,1.8805,49.9774,,,
907968.75,59.8684,1.8804,49.9774,,,
908125,59.8684,1.8803,49.9774,,,
908281.25,59.8685,1.8802,49.9773,,,
908437.5,59.8686,1.8802,49.9771,,,
908593.75,59.8687,1.8801,49.9769,,,
908750,59.8688,1.8801,49.9767,,,
908906.25,59.8689,1.8801,49.9764,,,
909062.5,59.8691,1.8801,49.9761,,,
909218.75,59.8693,1.8801,49.9757,,,
909375,59.8694,1.8801,49.9753,,,
909531.25,59.8696,1.8801,49.9749,,,
909687.5,59.8698,1.8801,49.9744,,,
909843.75,59.87,1.8802,49.974,,,
910000,59.8703,1.8802,49.9735,,,
910156.25,59.8705,1.8803,49.973,,,
910312.5,59.8707,1.8803,49.9725,,,
910468.75,59.8709,1.8804,49.972,,,
910625,59.8712,1.8805,49.9715,,,
910781.25,59.8714,1.8806,49.971,,,
910937.5,59.8716,1.8806,49.9705,,,
911093.75,59.8718,1.8807,49.9701,,,
911250,59.872,1.8808,49.9696,,,
911406.25,59.8722,1.8809,49.9692,,,
911562.5,59.8724,1.881,49.9689,,,
911718.75,59.8726,1.881,49.9685,,,
911875,59.8727,1.8811,49.9683,,,
912031.25,59.8728,1.8812,49.968,,,
912187.5,59.873,1.8812,49.9678,,,
912343.75,59.8731,1.8813,49.9677,,,
912500,59.8731,1.8813,49.9676,,,
912656.25,59.8732,1.8814,49.9675,,,
912812.5,59.8732,1.8814,49.9675,,,
912968.75,59.8733,1.8814,49.9676,,,
913125,59.8733,1.8814,49.9677,,,
913281.25,59.8732,1.8814,49.9679,,,
913437.5,59.8732,1.8814,49.9681,,,
913593.75,59.8732,1.8814,49.9684,,,
913750,59.8731,1.8813,49.9687,,,
913906.25,59.873,1.8813,49.969,,,
914062.5,59.8729,1.8812,49.9694,,,
914218.75,59.8728,1.8811,49.9699,,,
914375,59.8727,1.8811,49.9704,,,
914531.25,59.8725,1.881,49.9709,,,
914687.5,59.8724,1.8809,49.9714,,,
914843.75,59.8722,1.8807,49.972,,,
915000,59.872,1.8806,49.9726,,,
915156.25,59.8719,1.8805,49.9731,,,
915312.5,59.8717,1.8803,49.9737,,,
915468.75,59.8715,1.8802,49.9743,,,
915625,59.8714,1.88,49.9749,,,
915781.25,59.8712,1.8799,49.9755,,,
915937.5,59.871,1.8797,49.9761,,,
916093.75,59.8708,1.8795,49.9767,,,
916250,59.8707,1.8794,49.9772,,,
916406.25,59.8705,1.8792,49.9777,,,
916562.5,59.8704,1.8791,49.9782,,,
916718.75,59.8703,1.8789,49.9786,,,
916875,59.8702,1.8787,49.979,,,
917031.25,59.8701,1.8786,49.9794,,,
917187.5,59.87,1.8785,49.9797,,,
917343.75,59.8699,1.8783,49.9799,,,
917500,59.8699,1.8782,49.9801,,,
917656.25,59.8699,1.8781,49.9803,,,
917812.5,59.8699,1.878,49.9804,,,
917968.75,59.8699,1.8779,49.9804,,,
918125,59.8699,1.8778,49.9804,,,
918281.25,59.8699,1.8777,49.9804,,,
918437.5,59.87,1.8776,49.9803,,,
918593.75,59.8701,1.8776,49.9801,,,
918750,59.8702,1.8776,49.9799,,,
918906.25,59.8703,1.8775,49.9796,,,
919062.5,59.8704,1.8775,49.9793,,,
919218.75,59.8706,1.8775,49.979,,,
919375,59.8707,1.8775,49.9786,,,
919531.25,59.8709,1.8775,49.9782,,,
919687.5,59.871,1.8776,49.9777,,,
919843.75,59.8712,1.8776,49.9773,,,
920000,59.8714,1.8777,49.9768,,,
920156.25,59.8716,1.8777,49.9763,,,
920312.5,59.8718,1.8778,49.9758,,,
920468.75,59.8719,1.8778,49.9753,,,
920625,59.8721,1.8779,49.9748,,,
920781.25,59.8723,1.878,49.9743,,,
920937.5,59.8724,1.8781,49.9739,,,
921093.75,59.8726,1.8782,49.9734,,,
921250,59.8727,1.8783,49.973,,,
921406.25,59.8729,1.8783,49.9726,,,
921562.5,59.873,1.8784,49.9722,,,
921718.75,59.8731,1.8785,49.9718,,,
921875,59.8731,1.8786,49.9715,,,
922031.25,59.8732,1.8786,49.9713,,,
922187.5,59.8732,1.8787,49.9711,,,
922343.75,59.8733,1.8788,49.9709,,,
922500,59.8733,1.8788,49.9708,,,
922656.25,59.8732,1.8789,49.9707,,,
922812.5,59.8732,1.8789,49.9707,,,
922968.75,59.8731,1.8789,49.9707,,,
923125,59.8731,1.8789,49.9708,,,
923281.25,59.8729,1.8789,49.9709,,,
923437.5,59.8728,1.8789,49.9711,,,
923593.75,59.8727,1.8789,49.9713,,,
923750,59.8725,1.8789,49.9716,,,
923906.25,59.8723,1.8788,49.9719,,,
924062.5,59.8721,1.8788,49.9722,,,
924218.75,59.8719,1.8787,49.9726,,,
924375,59.8717,1.8787,49.973,,,
924531.25,59.8714,1.8786,49.9735,,,
924687.5,59.8711,1.8785,49.974,,,
924843.75,59.8709,1.8784,49.9745,,,
925000,59.8706,1.8782,49.975,,,
925156.25,59.8703,1.8781,49.9755,,,
925312.5,59.87,1.878,49.9761,,,
925468.75,59.8697,1.8779,49.9766,,,
925625,59.8694,1.8777,49.9771,,,
925781.25,59.8691,1.8776,49.9777,,,
925937.5,59.8688,1.8774,49.9782,,,
926093.75,59.8686,1.8773,49.9786,,,
926250,59.8683,1.8771,49.9791,,,
926406.25,59.868,1.877,49.9795,,,
926562.5,59.8677,1.8768,49.9799,,,
926718.75,59.8675,1.8767,49.9803,,,
926875,59.8673,1.8766,49.9806,,,
927031.25,59.867,1.8764,49.9809,,,
927187.5,59.8668,1.8763,49.9811,,,
927343.75,59.8666,1.8762,49.9813,,,
927500,59.8665,1.8761,49.9814,,,
927656.25,59.8663,1.876,49.9815,,,
927812.5,59.8662,1.8759,49.9815,,,
927968.75,59.8661,1.8758,49.9814,,,
928125,59.866,1.8757,49.9813,,,
928281.25,59.8659,1.8757,49.9812,,,
928437.5,59.8658,1.8756,49.981,,,
928593.75,59.8658,1.8756,49.9807,,,
928750,59.8658,1.8756,49.9804,,,
928906.25,59.8658,1.8756,49.9801,,,
929062.5,59.8658,1.8756,49.9797,,,
929218.75,59.8658,1.8756,49.9792,,,
929375,59.8658,1.8756,49.9788,,,
929531.25,59.8659,1.8757,49.9783,,,
929687.5,59.8659,1.8757,49.9777,,,
929843.75,59.866,1.8758,49.9772,,,
930000,59.8661,1.8758,49.9766,,,
930156.25,59.8662,1.8759,49.976,,,
930312.5,59.8662,1.876,49.9754,,,
930468.75,59.8663,1.8761,49.9748,,,
930625,59.8664,1.8762,49.9743,,,
930781.25,59.8665,1.8763,49.9737,,,
930937.5,59.8666,1.8764,49.9731,,,
931093.75,59.8666,1.8765,49.9726,,,
931250,59.8667,1.8766,49.972,,,
931406.25,59.8667,1.8767,49.9716,,,
931562.5,59.8668,1.8768,49.9711,,,
931718.75,59.8668,1.8769,49.9707,,,
931875,59.8668,1.877,49.9703,,,
932031.25,59.8668,1.877,49.9699,,,
932187.5,59.8668,1.8771,49.9696,,,
932343.75,59.8668,1.8772,49.9694,,,
932500,59.8667,1.8773,49.9692,,,
932656.25,59.8667,1.8773,49.969,,,
932812.5,59.8666,1.8774,49.9689,,,
932968.75,59.8665,1.8774,49.9689,,,
933125,59.8664,1.8774,49.9689,,,
933281.25,59.8662,1.8775,49.9689,,,
933437.5,59.8661,1.8775,49.969,,,
933593.75,59.8659,1.8775,49.9692,,,
933750,59.8657,1.8774,49.9694,,,
933906.25,59.8655,1.8774,49.9697,,,
934062.5,59.8653,1.8774,49.97,,,
934218.75,59.8651,1.8773,49.9703,,,
934375,59.8649,1.8773,49.9707,,,
934531.25,59.8646,1.8772,49.9711,,,
934687.5,59.8644,1.8771,49.9715,,,
934843.75,59.8642,1.877,49.9719,,,
935000,59.8639,1.8769,49.9724,,,
935156.25,59.8636,1.8768,49.9729,,,
935312.5,59.8634,1.8767,49.9734,,,
935468.75,59.8631,1.8765,49.9739,,,
935625,59.8629,1.8764,49.9744,,,
935781.25,59.8626,1.8763,49.9749,,,
935937.5,59.8624,1.8761,49.9753,,,
936093.75,59.8622,1.876,49.9758,,,
936250,59.862,1.8758,49.9762,,,
936406.25,59.8618,1.8757,49.9766,,,
936562.5,59.8616,1.8756,49.977,,,
936718.75,59.8614,1.8754,49.9774,,,
936875,59.8612,1.8753,49.9777,,,
937031.25,59.8611,1.8751,49.9779,,,
937187.5,59.861,1.875,49.9781,,,
937343.75,59.8685,1.8775,49.9711,,,
937500,59.8682,1.8776,49.9716,,,
937656.25,59.868,1.8777,49.9721,,,
937812.5,59.8678,1.8777,49.9727,,,
937968.75,59.8675,1.8778,49.9732,,,
938125,59.8673,1.8779,49.9737,,,
938281.25,59.8671,1.8779,49.9742,,,
938437.5,59.8669,1.878,49.9747,,,
938593.75,59.8667,1.878,49.9752,,,
938750,59.8665,1.8781,49.9757,,,
938906.25,59.8663,1.8781,49.9761,,,
939062.5,59.8661,1.8781,49.9766,,,
939218.75,59.866,1.8781,49.9769,,,
939375,59.8658,1.8781,49.9773,,,
939531.25,59.8657,1.8781,49.9775,,,
939687.5,59.8656,1.878,49.9778,,,
939843.75,59.8655,1.878,49.978,,,
940000,59.8654,1.8779,49.9781,,,
940156.25,59.8654,1.8778,49.9782,,,
940312.5,59.8654,1.8778,49.9783,,,
940468.75,59.8654,1.8777,49.9782,,,
940625,59.8654,1.8776,49.9782,,,
940781.25,59.8655,1.8775,49.9781,,,
940937.5,59.8655,1.8773,49.9779,,,
941093.75,59.8656,1.8772,49.9777,,,
941250,59.8657,1.8771,49.9774,,,
941406.25,59.8658,1.8769,49.9771,,,
941562.5,59.866,1.8768,49.9767,,,
941718.75,59.8661,1.8766,49.9763,,,
941875,59.8663,1.8765,49.9759,,,
942031.25,59.8665,1.8763,49.9755,,,
942187.5,59.8667,1.8762,49.975,,,
942343.75,59.8669,1.876,49.9745,,,
942500,59.8671,1.8759,49.974,,,
942656.25,59.8673,1.8758,49.9735,,,
942812.5,59.8675,1.8756,49.9729,,,
942968.75,59.8677,1.8755,49.9724,,,
943125,59.8679,1.8754,49.9719,,,
943281.25,59.8682,1.8752,49.9714,,,
943437.5,59.8684,1.8751,49.9709,,,
943593.75,59.8686,1.875,49.9704,,,
943750,59.8688,1.8749,49.9699,,,
943906.25,59.8689,1.8749,49.9695,,,
944062.5,59.8691,1.8748,49.9691,,,
944218.75,59.8693,1.8747,49.9688,,,
944375,59.8694,1.8747,49.9684,,,
944531.25,59.8695,1.8747,49.9682,,,
944687.5,59.8696,1.8746,49.9679,,,
944843.75,59.8697,1.8746,49.9678,,,
945000,59.8698,1.8746,49.9676,,,
945156.25,59.8699,1.8746,49.9675,,,
945312.5,59.8699,1.8747,49.9675,,,
945468.75,59.8699,1.8747,49.9675,,,
945625,59.8699,1.8747,49.9676,,,
945781.25,59.8699,1.8748,49.9678,,,
945937.5,59.8698,1.8748,49.9679,,,
946093.75,59.8698,1.8749,49.9682,,,
946250,59.8697,1.875,49.9684,,,
946406.25,59.8696,1.8751,49.9688,,,
946562.5,59.8695,1.8752,49.9691,,,
946718.75,59.8694,1.8752,49.9695,,,
946875,59.8693,1.8753,49.97,,,
947031.25,59.8691,1.8754,49.9704,,,
947187.5,59.869,1.8755,49.9709,,,
947343.75,59.8688,1.8756,49.9714,,,
947500,59.8686,1.8757,49.9719,,,
947656.25,59.8685,1.8758,49.9725,,,
947812.5,59.8683,1.8759,49.973,,,
947968.75,59.8681,1.8759,49.9736,,,
948125,59.8679,1.876,49.9741,,,
948281.25,59.8678,1.8761,49.9746,,,
948437.5,59.8676,1.8761,49.9751,,,
948593.75,59.8674,1.8761,49.9756,,,
948750,59.8673,1.8762,49.9761,,,
948906.25,59.8671,1.8762,49.9766,,,
949062.5,59.867,1.8762,49.977,,,
949218.75,59.8669,1.8762,49.9773,,,
