时间/s,基波幅值（有效值）/V,基波相角/rad,谐波频率/Hz,谐波幅值（最大值）/V
0.3015,60.6723,-1.8947,,
0.3016,60.6723,-1.8953,,
0.3017,60.6723,-1.8959,,
0.3018,60.6723,-1.8965,,
0.3019,60.6723,-1.8971,,
0.302,60.6724,-1.8977,,
0.3021,60.6724,-1.8984,,
0.3022,60.6724,-1.899,,
0.3023,60.6725,-1.8996,,
0.3024,60.6725,-1.9002,,
0.3025,60.6726,-1.9008,,
0.3026,60.6727,-1.9014,,
0.3027,60.6728,-1.9021,,
0.3028,60.6728,-1.9027,,
0.3029,60.6729,-1.9033,,
0.303,60.673,-1.9039,,
0.3031,60.6731,-1.9045,,
0.3032,60.6732,-1.9051,,
0.3033,60.6733,-1.9057,,
0.3034,60.6734,-1.9064,,
0.3035,60.6736,-1.907,,
0.3036,60.6737,-1.9076,,
0.3037,60.6738,-1.9082,,
0.3038,60.6739,-1.9088,,
0.3039,60.674,-1.9094,,
0.304,60.6742,-1.91,,
0.3041,60.6743,-1.9107,,
0.3042,60.6744,-1.9113,,
0.3043,60.6746,-1.9119,,
0.3044,60.6747,-1.9125,,
0.3045,60.6748,-1.9131,,
0.3046,60.6749,-1.9137,,
0.3047,60.675,-1.9144,,
0.3048,60.6752,-1.915,,
0.3049,60.6753,-1.9156,,
0.305,60.6754,-1.9162,,
0.3051,60.6755,-1.9168,,
0.3052,60.6756,-1.9174,,
0.3053,60.6757,-1.9181,,
0.3054,60.6757,-1.9187,,
0.3055,60.6758,-1.9193,,
0.3056,60.6759,-1.9199,,
0.3057,60.6759,-1.9205,,
0.3058,60.676,-1.9212,,
0.3059,60.676,-1.9218,,
0.306,60.6761,-1.9224,,
0.3061,60.6761,-1.923,,
0.3062,60.6761,-1.9237,,
0.3063,60.6761,-1.9243,,
0.3064,60.6761,-1.9249,,
0.3065,60.6761,-1.9255,,
0.3066,60.6761,-1.9262,,
0.3067,60.6761,-1.9268,,
0.3068,60.676,-1.9274,,
0.3069,60.676,-1.9281,,
0.307,60.6759,-1.9287,,
0.3071,60.6758,-1.9293,,
0.3072,60.6758,-1.93,,
0.3073,60.6757,-1.9306,,
0.3074,60.6756,-1.9312,,
0.3075,60.6755,-1.9319,,
0.3076,60.6754,-1.9325,,
0.3077,60.6753,-1.9331,,
0.3078,60.6751,-1.9338,,
0.3079,60.675,-1.9344,,
0.308,60.6749,-1.935,,
0.3081,60.6748,-1.9357,,
0.3082,60.6746,-1.9363,,
0.3083,60.6745,-1.9369,,
0.3084,60.6744,-1.9376,,
0.3085,60.6742,-1.9382,,
0.3086,60.6741,-1.9389,,
0.3087,60.674,-1.9395,,
0.3088,60.6738,-1.9401,,
0.3089,60.6737,-1.9408,,
0.309,60.6736,-1.9414,,
0.3091,60.6734,-1.942,,
0.3092,60.6733,-1.9427,,
0.3093,60.6732,-1.9433,,
0.3094,60.6731,-1.944,,
0.3095,60.673,-1.9446,,
0.3096,60.6729,-1.9452,,
0.3097,60.6728,-1.9459,,
0.3098,60.6727,-1.9465,,
0.3099,60.6726,-1.9471,,
0.31,60.6725,-1.9478,,
0.3101,60.6725,-1.9484,,
0.3102,60.6724,-1.9491,,
0.3103,60.6723,-1.9497,,
0.3104,60.6723,-1.9503,,
0.3105,60.6723,-1.951,,
0.3106,60.6722,-1.9516,,
0.3107,60.6722,-1.9523,,
0.3108,60.6722,-1.9529,,
0.3109,60.6722,-1.9536,,
0.311,60.6722,-1.9542,,
0.3111,60.6722,-1.9548,,
0.3112,60.6722,-1.9555,,
0.3113,60.6723,-1.9561,,
0.3114,60.6723,-1.9568,,
0.3115,60.6723,-1.9574,,
0.3116,60.6724,-1.9581,,
0.3117,60.6724,-1.9587,,
0.3118,60.6725,-1.9593,,
0.3119,60.6726,-1.96,,
0.312,60.6727,-1.9606,,
0.3121,60.6727,-1.9613,,
0.3122,60.6728,-1.9619,,
0.3123,60.6729,-1.9626,,
0.3124,60.673,-1.9632,,
0.3125,60.6731,-1.9638,,
0.3126,60.6732,-1.9645,,
0.3127,60.6733,-1.9651,,
0.3128,60.6735,-1.9657,,
0.3129,60.6736,-1.9664,,
0.313,60.6737,-1.967,,
0.3131,60.6738,-1.9676,,
0.3132,60.6739,-1.9682,,
0.3133,60.674,-1.9689,,
0.3134,60.6741,-1.9695,,
0.3135,60.6743,-1.9701,,
0.3136,60.6744,-1.9707,,
0.3137,60.6745,-1.9713,,
0.3138,60.6746,-1.9719,,
0.3139,60.6747,-1.9726,,
0.314,60.6748,-1.9732,,
0.3141,60.6749,-1.9738,,
0.3142,60.675,-1.9744,,
0.3143,60.6751,-1.975,,
0.3144,60.6752,-1.9756,,
0.3145,60.6752,-1.9762,,
0.3146,60.6753,-1.9768,,
0.3147,60.6754,-1.9774,,
0.3148,60.6754,-1.978,,
0.3149,60.6755,-1.9786,,
0.315,60.6755,-1.9792,,
0.3151,60.6756,-1.9798,,
0.3152,60.6756,-1.9804,,
0.3153,60.6756,-1.981,,
0.3154,60.6757,-1.9816,,
0.3155,60.6757,-1.9822,,
0.3156,60.6757,-1.9828,,
0.3157,60.6757,-1.9834,,
0.3158,60.6757,-1.984,,
0.3159,60.6756,-1.9846,,
0.316,60.6756,-1.9852,,
0.3161,60.6756,-1.9858,,
0.3162,60.6756,-1.9864,,
0.3163,60.6755,-1.987,,
0.3164,60.6755,-1.9877,,
0.3165,60.6754,-1.9883,,
0.3166,60.6754,-1.9889,,
0.3167,60.6753,-1.9895,,
0.3168,60.6753,-1.9901,,
0.3169,60.6752,-1.9907,,
0.317,60.6751,-1.9913,,
0.3171,60.675,-1.992,,
0.3172,60.675,-1.9926,,
0.3173,60.6749,-1.9932,,
0.3174,60.6748,-1.9938,,
0.3175,60.6747,-1.9945,,
0.3176,60.6746,-1.9951,,
0.3177,60.6746,-1.9957,,
0.3178,60.6745,-1.9963,,
0.3179,60.6744,-1.997,,
0.318,60.6743,-1.9976,,
0.3181,60.6742,-1.9982,,
0.3182,60.6741,-1.9989,,
0.3183,60.6741,-1.9995,,
0.3184,60.674,-2.0002,,
0.3185,60.6739,-2.0008,,
0.3186,60.6738,-2.0014,,
0.3187,60.6738,-2.0021,,
0.3188,60.6737,-2.0027,,
0.3189,60.6736,-2.0034,,
0.319,60.6736,-2.004,,
0.3191,60.6735,-2.0047,,
0.3192,60.6734,-2.0053,,
0.3193,60.6734,-2.006,,
0.3194,60.6733,-2.0067,,
0.3195,60.6733,-2.0073,,
0.3196,60.6732,-2.008,,
0.3197,60.6732,-2.0086,,
0.3198,60.6732,-2.0093,,
0.3199,60.6731,-2.0099,,
0.32,60.6731,-2.0106,,
0.3201,60.6731,-2.0113,,
0.3202,60.673,-2.0119,,
0.3203,60.673,-2.0126,,
0.3204,60.673,-2.0132,,
0.3205,60.673,-2.0139,,
0.3206,60.673,-2.0146,,
0.3207,60.673,-2.0152,,
0.3208,60.673,-2.0159,,
0.3209,60.673,-2.0166,,
0.321,60.673,-2.0172,,
0.3211,60.673,-2.0179,,
0.3212,60.673,-2.0185,,
0.3213,60.673,-2.0192,,
0.3214,60.6731,-2.0198,,
0.3215,60.6731,-2.0205,,
0.3216,60.6731,-2.0211,,
0.3217,60.6731,-2.0218,,
0.3218,60.6732,-2.0224,,
0.3219,60.6732,-2.0231,,
0.322,60.6733,-2.0237,,
0.3221,60.6733,-2.0243,,
0.3222,60.6733,-2.025,,
0.3223,60.6734,-2.0256,,
0.3224,60.6734,-2.0262,,
0.3225,60.6735,-2.0269,,
0.3226,60.6735,-2.0275,,
0.3227,60.6736,-2.0281,,
0.3228,60.6736,-2.0287,,
0.3229,60.6737,-2.0293,,
0.323,60.6737,-2.0299,,
0.3231,60.6738,-2.0306,,
0.3232,60.6738,-2.0312,,
0.3233,60.6739,-2.0318,,
0.3234,60.6739,-2.0324,,
0.3235,60.674,-2.033,,
0.3236,60.674,-2.0336,,
0.3237,60.6741,-2.0342,,
0.3238,60.6741,-2.0348,,
0.3239,60.6742,-2.0354,,
0.324,60.6742,-2.036,,
0.3241,60.6743,-2.0366,,
0.3242,60.6743,-2.0371,,
0.3243,60.6744,-2.0377,,
0.3244,60.6744,-2.0383,,
0.3245,60.6745,-2.0389,,
0.3246,60.6745,-2.0395,,
0.3247,60.6745,-2.0401,,
0.3248,60.6746,-2.0407,,
0.3249,60.6746,-2.0413,,
0.325,60.6747,-2.0419,,
0.3251,60.6747,-2.0425,,
0.3252,60.6747,-2.0431,,
0.3253,60.6748,-2.0437,,
0.3254,60.6748,-2.0443,,
0.3255,60.6748,-2.0449,,
0.3256,60.6749,-2.0455,,
0.3257,60.6749,-2.0461,,
0.3258,60.6749,-2.0467,,
0.3259,60.6749,-2.0473,,
0.326,60.675,-2.0479,,
0.3261,60.675,-2.0485,,
0.3262,60.675,-2.0491,,
0.3263,60.675,-2.0498,,
0.3264,60.675,-2.0504,,
0.3265,60.6751,-2.051,,
0.3266,60.6751,-2.0516,,
0.3267,60.6751,-2.0522,,
0.3268,60.6751,-2.0528,,
0.3269,60.6751,-2.0535,,
0.327,60.6751,-2.0541,,
0.3271,60.6751,-2.0547,,
0.3272,60.6751,-2.0554,,
0.3273,60.675,-2.056,,
0.3274,60.675,-2.0566,,
0.3275,60.675,-2.0573,,
0.3276,60.675,-2.0579,,
0.3277,60.675,-2.0585,,
0.3278,60.6749,-2.0592,,
0.3279,60.6749,-2.0598,,
0.328,60.6749,-2.0605,,
0.3281,60.6748,-2.0611,,
0.3282,60.6748,-2.0618,,
0.3283,60.6747,-2.0624,,
0.3284,60.6747,-2.0631,,
0.3285,60.6746,-2.0637,,
0.3286,60.6746,-2.0644,,
0.3287,60.6745,-2.065,,
0.3288,60.6745,-2.0657,,
0.3289,60.6744,-2.0663,,
0.329,60.6744,-2.067,,
0.3291,60.6743,-2.0676,,
0.3292,60.6742,-2.0683,,
0.3293,60.6742,-2.069,,
0.3294,60.6741,-2.0696,,
0.3295,60.674,-2.0703,,
0.3296,60.674,-2.0709,,
0.3297,60.6739,-2.0716,,
0.3298,60.6738,-2.0722,,
0.3299,60.6738,-2.0729,,
0.33,60.6737,-2.0736,,
0.3301,60.6736,-2.0742,,
0.3302,60.6736,-2.0749,,
0.3303,60.6735,-2.0755,,
0.3304,60.6735,-2.0762,,
0.3305,60.6734,-2.0768,,
0.3306,60.6733,-2.0775,,
0.3307,60.6733,-2.0782,,
0.3308,60.6732,-2.0788,,
0.3309,60.6732,-2.0795,,
0.331,60.6731,-2.0801,,
0.3311,60.6731,-2.0807,,
0.3312,60.6731,-2.0814,,
0.3313,60.673,-2.082,,
0.3314,60.673,-2.0827,,
0.3315,60.673,-2.0833,,
0.3316,60.6729,-2.0839,,
0.3317,60.6729,-2.0846,,
0.3318,60.6729,-2.0852,,
0.3319,60.6729,-2.0858,,
0.332,60.6729,-2.0865,,
0.3321,60.6729,-2.0871,,
0.3322,60.6729,-2.0877,,
0.3323,60.6729,-2.0883,,
0.3324,60.6729,-2.089,,
0.3325,60.6729,-2.0896,,
0.3326,60.6729,-2.0902,,
0.3327,60.6729,-2.0908,,
0.3328,60.673,-2.0914,,
0.3329,60.673,-2.092,,
0.333,60.673,-2.0926,,
0.3331,60.6731,-2.0932,,
0.3332,60.6731,-2.0938,,
0.3333,60.6732,-2.0945,,
0.3334,60.6732,-2.0951,,
0.3335,60.6733,-2.0957,,
0.3336,60.6734,-2.0963,,
0.3337,60.6734,-2.0969,,
0.3338,60.6735,-2.0975,,
0.3339,60.6736,-2.0981,,
0.334,60.6736,-2.0987,,
0.3341,60.6737,-2.0993,,
0.3342,60.6738,-2.0999,,
0.3343,60.6739,-2.1005,,
0.3344,60.674,-2.1011,,
0.3345,60.674,-2.1017,,
0.3346,60.6741,-2.1023,,
0.3347,60.6742,-2.1029,,
0.3348,60.6743,-2.1035,,
0.3349,60.6744,-2.1041,,
0.335,60.6745,-2.1048,,
0.3351,60.6746,-2.1054,,
0.3352,60.6746,-2.106,,
0.3353,60.6747,-2.1066,,
0.3354,60.6748,-2.1072,,
0.3355,60.6749,-2.1078,,
0.3356,60.675,-2.1084,,
0.3357,60.675,-2.109,,
0.3358,60.6751,-2.1096,,
0.3359,60.6752,-2.1102,,
0.336,60.6752,-2.1109,,
0.3361,60.6753,-2.1115,,
0.3362,60.6753,-2.1121,,
0.3363,60.6754,-2.1127,,
0.3364,60.6754,-2.1133,,
0.3365,60.6755,-2.1139,,
0.3366,60.6755,-2.1146,,
0.3367,60.6755,-2.1152,,
0.3368,60.6755,-2.1158,,
0.3369,60.6755,-2.1164,,
0.337,60.6755,-2.1171,,
0.3371,60.6755,-2.1177,,
0.3372,60.6755,-2.1183,,
0.3373,60.6755,-2.1189,,
0.3374,60.6755,-2.1196,,
0.3375,60.6755,-2.1202,,
0.3376,60.6754,-2.1208,,
0.3377,60.6754,-2.1215,,
0.3378,60.6753,-2.1221,,
0.3379,60.6753,-2.1227,,
0.338,60.6752,-2.1234,,
0.3381,60.6752,-2.124,,
0.3382,60.6751,-2.1246,,
0.3383,60.6751,-2.1253,,
0.3384,60.675,-2.1259,,
0.3385,60.6749,-2.1266,,
0.3386,60.6748,-2.1272,,
0.3387,60.6748,-2.1279,,
0.3388,60.6747,-2.1285,,
0.3389,60.6746,-2.1292,,
0.339,60.6745,-2.1298,,
0.3391,60.6744,-2.1304,,
0.3392,60.6743,-2.1311,,
0.3393,60.6742,-2.1317,,
0.3394,60.6742,-2.1324,,
0.3395,60.6741,-2.133,,
0.3396,60.674,-2.1337,,
0.3397,60.6739,-2.1343,,
0.3398,60.6738,-2.135,,
0.3399,60.6737,-2.1356,,
0.34,60.6736,-2.1363,,
0.3401,60.6735,-2.137,,
0.3402,60.6735,-2.1376,,
0.3403,60.6734,-2.1383,,
0.3404,60.6733,-2.1389,,
0.3405,60.6732,-2.1396,,
0.3406,60.6732,-2.1402,,
0.3407,60.6731,-2.1409,,
0.3408,60.673,-2.1415,,
0.3409,60.673,-2.1422,,
0.341,60.6729,-2.1428,,
0.3411,60.6729,-2.1434,,
0.3412,60.6728,-2.1441,,
0.3413,60.6728,-2.1447,,
0.3414,60.6728,-2.1454,,
0.3415,60.6727,-2.146,,
0.3416,60.6727,-2.1467,,
0.3417,60.6727,-2.1473,,
0.3418,60.6727,-2.1479,,
0.3419,60.6727,-2.1486,,
0.342,60.6727,-2.1492,,
0.3421,60.6727,-2.1498,,
0.3422,60.6727,-2.1505,,
0.3423,60.6727,-2.1511,,
0.3424,60.6727,-2.1517,,
0.3425,60.6727,-2.1524,,
0.3426,60.6728,-2.153,,
0.3427,60.6728,-2.1536,,
0.3428,60.6728,-2.1542,,
0.3429,60.6729,-2.1549,,
0.343,60.6729,-2.1555,,
0.3431,60.673,-2.1561,,
0.3432,60.6731,-2.1567,,
0.3433,60.6731,-2.1573,,
0.3434,60.6732,-2.1579,,
0.3435,60.6733,-2.1586,,
0.3436,60.6733,-2.1592,,
0.3437,60.6734,-2.1598,,
0.3438,60.6735,-2.1604,,
0.3439,60.6736,-2.161,,
0.344,60.6737,-2.1616,,
0.3441,60.6737,-2.1622,,
0.3442,60.6738,-2.1628,,
0.3443,60.6739,-2.1635,,
0.3444,60.674,-2.1641,,
0.3445,60.6741,-2.1647,,
0.3446,60.6742,-2.1653,,
0.3447,60.6743,-2.1659,,
0.3448,60.6744,-2.1665,,
0.3449,60.6744,-2.1671,,
0.345,60.6745,-2.1677,,
0.3451,60.6746,-2.1683,,
0.3452,60.6747,-2.1689,,
0.3453,60.6748,-2.1695,,
0.3454,60.6748,-2.1701,,
0.3455,60.6749,-2.1707,,
0.3456,60.675,-2.1713,,
0.3457,60.675,-2.1719,,
0.3458,60.6751,-2.1725,,
0.3459,60.6752,-2.1732,,
0.346,60.6752,-2.1738,,
0.3461,60.6753,-2.1744,,
0.3462,60.6753,-2.175,,
0.3463,60.6753,-2.1756,,
0.3464,60.6754,-2.1762,,
0.3465,60.6754,-2.1768,,
0.3466,60.6754,-2.1774,,
0.3467,60.6754,-2.178,,
0.3468,60.6754,-2.1786,,
0.3469,60.6755,-2.1793,,
0.347,60.6755,-2.1799,,
0.3471,60.6755,-2.1805,,
0.3472,60.6754,-2.1811,,
0.3473,60.6754,-2.1817,,
0.3474,60.6754,-2.1824,,
0.3475,60.6754,-2.183,,
0.3476,60.6754,-2.1836,,
0.3477,60.6753,-2.1842,,
0.3478,60.6753,-2.1849,,
0.3479,60.6753,-2.1855,,
0.348,60.6752,-2.1861,,
0.3481,60.6752,-2.1868,,
0.3482,60.6751,-2.1874,,
0.3483,60.6751,-2.188,,
0.3484,60.675,-2.1887,,
0.3485,60.675,-2.1893,,
0.3486,60.6749,-2.19,,
0.3487,60.6748,-2.1906,,
0.3488,60.6748,-2.1913,,
0.3489,60.6747,-2.1919,,
0.349,60.6746,-2.1926,,
0.3491,60.6746,-2.1932,,
0.3492,60.6745,-2.1939,,
0.3493,60.6744,-2.1945,,
0.3494,60.6743,-2.1952,,
0.3495,60.6743,-2.1958,,
0.3496,60.6742,-2.1965,,
0.3497,60.6741,-2.1971,,
0.3498,60.674,-2.1978,,
0.3499,60.6739,-2.1984,,
0.35,60.6738,-2.1991,,
0.3501,60.6738,-2.1997,,
0.3502,60.6737,-2.2004,,
0.3503,60.6736,-2.2011,,
0.3504,60.6735,-2.2017,,
0.3505,60.6735,-2.2024,,
0.3506,60.6734,-2.203,,
0.3507,60.6733,-2.2037,,
0.3508,60.6732,-2.2043,,
0.3509,60.6732,-2.205,,
0.351,60.6731,-2.2056,,
0.3511,60.6731,-2.2063,,
0.3512,60.673,-2.2069,,
0.3513,60.6729,-2.2076,,
0.3514,60.6729,-2.2082,,
0.3515,60.6729,-2.2089,,
0.3516,60.6728,-2.2095,,
0.3517,60.6728,-2.2101,,
0.3518,60.6727,-2.2108,,
0.3519,60.6727,-2.2114,,
0.352,60.6727,-2.2121,,
0.3521,60.6727,-2.2127,,
0.3522,60.6727,-2.2133,,
0.3523,60.6727,-2.2139,,
0.3524,60.6727,-2.2146,,
0.3525,60.6727,-2.2152,,
0.3526,60.6727,-2.2158,,
0.3527,60.6727,-2.2165,,
0.3528,60.6727,-2.2171,,
0.3529,60.6728,-2.2177,,
0.353,60.6728,-2.2183,,
0.3531,60.6728,-2.2189,,
0.3532,60.6729,-2.2196,,
0.3533,60.6729,-2.2202,,
0.3534,60.673,-2.2208,,
0.3535,60.673,-2.2214,,
0.3536,60.6731,-2.222,,
0.3537,60.6732,-2.2226,,
0.3538,60.6732,-2.2232,,
0.3539,60.6733,-2.2239,,
0.354,60.6734,-2.2245,,
0.3541,60.6734,-2.2251,,
0.3542,60.6735,-2.2257,,
0.3543,60.6736,-2.2263,,
0.3544,60.6737,-2.2269,,
0.3545,60.6738,-2.2275,,
0.3546,60.6739,-2.2281,,
0.3547,60.674,-2.2287,,
0.3548,60.6741,-2.2293,,
0.3549,60.6742,-2.2299,,
0.355,60.6743,-2.2305,,
0.3551,60.6743,-2.2311,,
0.3552,60.6744,-2.2318,,
0.3553,60.6745,-2.2324,,
0.3554,60.6746,-2.233,,
0.3555,60.6747,-2.2336,,
0.3556,60.6748,-2.2342,,
0.3557,60.6749,-2.2348,,
0.3558,60.675,-2.2354,,
0.3559,60.675,-2.236,,
0.356,60.6751,-2.2366,,
0.3561,60.6752,-2.2372,,
0.3562,60.6752,-2.2378,,
0.3563,60.6753,-2.2384,,
0.3564,60.6754,-2.2391,,
0.3565,60.6754,-2.2397,,
0.3566,60.6755,-2.2403,,
0.3567,60.6755,-2.2409,,
0.3568,60.6755,-2.2415,,
0.3569,60.6756,-2.2421,,
0.357,60.6756,-2.2428,,
0.3571,60.6756,-2.2434,,
0.3572,60.6756,-2.244,,
0.3573,60.6757,-2.2446,,
0.3574,60.6757,-2.2452,,
0.3575,60.6757,-2.2459,,
0.3576,60.6756,-2.2465,,
0.3577,60.6756,-2.2471,,
0.3578,60.6756,-2.2478,,
0.3579,60.6756,-2.2484,,
0.358,60.6756,-2.249,,
0.3581,60.6755,-2.2497,,
0.3582,60.6755,-2.2503,,
0.3583,60.6754,-2.2509,,
0.3584,60.6754,-2.2516,,
0.3585,60.6753,-2.2522,,
0.3586,60.6752,-2.2528,,
0.3587,60.6752,-2.2535,,
0.3588,60.6751,-2.2541,,
0.3589,60.675,-2.2548,,
0.359,60.6749,-2.2554,,
0.3591,60.6748,-2.2561,,
0.3592,60.6747,-2.2567,,
0.3593,60.6746,-2.2574,,
0.3594,60.6746,-2.258,,
0.3595,60.6745,-2.2586,,
0.3596,60.6743,-2.2593,,
0.3597,60.6742,-2.2599,,
0.3598,60.6741,-2.2606,,
0.3599,60.674,-2.2612,,
0.36,60.6739,-2.2619,,
0.3601,60.6738,-2.2625,,
0.3602,60.6737,-2.2632,,
0.3603,60.6736,-2.2638,,
0.3604,60.6735,-2.2645,,
0.3605,60.6734,-2.2651,,
0.3606,60.6733,-2.2658,,
0.3607,60.6732,-2.2664,,
0.3608,60.6731,-2.2671,,
0.3609,60.673,-2.2677,,
0.361,60.673,-2.2684,,
0.3611,60.6729,-2.269,,
0.3612,60.6728,-2.2697,,
0.3613,60.6727,-2.2703,,
0.3614,60.6727,-2.2709,,
0.3615,60.6726,-2.2716,,
0.3616,60.6726,-2.2722,,
0.3617,60.6725,-2.2728,,
0.3618,60.6725,-2.2735,,
0.3619,60.6725,-2.2741,,
0.362,60.6724,-2.2748,,
0.3621,60.6724,-2.2754,,
0.3622,60.6724,-2.276,,
0.3623,60.6724,-2.2767,,
0.3624,60.6724,-2.2773,,
0.3625,60.6724,-2.2779,,
0.3626,60.6724,-2.2786,,
0.3627,60.6725,-2.2792,,
0.3628,60.6725,-2.2798,,
0.3629,60.6725,-2.2804,,
0.363,60.6726,-2.2811,,
0.3631,60.6726,-2.2817,,
0.3632,60.6727,-2.2823,,
0.3633,60.6728,-2.283,,
0.3634,60.6728,-2.2836,,
0.3635,60.6729,-2.2842,,
0.3636,60.673,-2.2848,,
0.3637,60.6731,-2.2855,,
0.3638,60.6732,-2.2861,,
0.3639,60.6733,-2.2867,,
0.364,60.6734,-2.2873,,
0.3641,60.6735,-2.288,,
0.3642,60.6736,-2.2886,,
0.3643,60.6737,-2.2892,,
0.3644,60.6738,-2.2898,,
0.3645,60.6739,-2.2904,,
0.3646,60.674,-2.2911,,
0.3647,60.6741,-2.2917,,
0.3648,60.6742,-2.2923,,
0.3649,60.6743,-2.2929,,
0.365,60.6744,-2.2935,,
0.3651,60.6745,-2.2941,,
0.3652,60.6746,-2.2947,,
0.3653,60.6747,-2.2953,,
0.3654,60.6748,-2.296,,
0.3655,60.6749,-2.2966,,
0.3656,60.675,-2.2972,,
0.3657,60.6751,-2.2978,,
0.3658,60.6752,-2.2984,,
0.3659,60.6753,-2.299,,
0.366,60.6753,-2.2996,,
0.3661,60.6754,-2.3002,,
0.3662,60.6755,-2.3008,,
0.3663,60.6755,-2.3014,,
0.3664,60.6756,-2.302,,
0.3665,60.6756,-2.3026,,
0.3666,60.6756,-2.3032,,
0.3667,60.6757,-2.3038,,
0.3668,60.6757,-2.3045,,
0.3669,60.6757,-2.3051,,
0.367,60.6757,-2.3057,,
0.3671,60.6757,-2.3063,,
0.3672,60.6757,-2.3069,,
0.3673,60.6757,-2.3075,,
0.3674,60.6757,-2.3081,,
0.3675,60.6756,-2.3087,,
0.3676,60.6756,-2.3094,,
0.3677,60.6756,-2.31,,
0.3678,60.6755,-2.3106,,
0.3679,60.6755,-2.3112,,
0.368,60.6754,-2.3118,,
0.3681,60.6754,-2.3125,,
0.3682,60.6753,-2.3131,,
0.3683,60.6752,-2.3137,,
0.3684,60.6752,-2.3143,,
0.3685,60.6751,-2.315,,
0.3686,60.675,-2.3156,,
0.3687,60.6749,-2.3162,,
0.3688,60.6748,-2.3169,,
0.3689,60.6747,-2.3175,,
0.369,60.6747,-2.3181,,
0.3691,60.6746,-2.3188,,
0.3692,60.6745,-2.3194,,
0.3693,60.6744,-2.3201,,
0.3694,60.6743,-2.3207,,
0.3695,60.6742,-2.3213,,
0.3696,60.6741,-2.322,,
0.3697,60.674,-2.3226,,
0.3698,60.6739,-2.3233,,
0.3699,60.6738,-2.3239,,
0.37,60.6737,-2.3246,,
0.3701,60.6736,-2.3252,,
0.3702,60.6735,-2.3259,,
0.3703,60.6735,-2.3265,,
0.3704,60.6734,-2.3272,,
0.3705,60.6733,-2.3278,,
0.3706,60.6732,-2.3285,,
0.3707,60.6732,-2.3291,,
0.3708,60.6731,-2.3298,,
0.3709,60.673,-2.3304,,
0.371,60.673,-2.3311,,
0.3711,60.6729,-2.3317,,
0.3712,60.6729,-2.3324,,
0.3713,60.6728,-2.333,,
0.3714,60.6728,-2.3337,,
0.3715,60.6728,-2.3343,,
0.3716,60.6727,-2.335,,
0.3717,60.6727,-2.3356,,
0.3718,60.6727,-2.3363,,
0.3719,60.6727,-2.3369,,
0.372,60.6727,-2.3376,,
0.3721,60.6727,-2.3382,,
0.3722,60.6727,-2.3389,,
0.3723,60.6727,-2.3395,,
0.3724,60.6727,-2.3402,,
0.3725,60.6728,-2.3408,,
0.3726,60.6728,-2.3415,,
0.3727,60.6728,-2.3421,,
0.3728,60.6729,-2.3427,,
0.3729,60.6729,-2.3434,,
0.373,60.673,-2.344,,
0.3731,60.673,-2.3447,,
0.3732,60.6731,-2.3453,,
0.3733,60.6731,-2.3459,,
0.3734,60.6732,-2.3466,,
0.3735,60.6733,-2.3472,,
0.3736,60.6733,-2.3478,,
0.3737,60.6734,-2.3485,,
0.3738,60.6735,-2.3491,,
0.3739,60.6735,-2.3497,,
0.374,60.6736,-2.3503,,
0.3741,60.6737,-2.351,,
0.3742,60.6738,-2.3516,,
0.3743,60.6739,-2.3522,,
0.3744,60.6739,-2.3528,,
0.3745,60.674,-2.3534,,
0.3746,60.6741,-2.354,,
0.3747,60.6742,-2.3546,,
0.3748,60.6742,-2.3552,,
0.3749,60.6743,-2.3559,,
0.375,60.6744,-2.3565,,
0.3751,60.6744,-2.3571,,
0.3752,60.6745,-2.3577,,
0.3753,60.6746,-2.3583,,
0.3754,60.6746,-2.3588,,
0.3755,60.6747,-2.3594,,
0.3756,60.6747,-2.36,,
0.3757,60.6748,-2.3606,,
0.3758,60.6748,-2.3612,,
0.3759,60.6749,-2.3618,,
0.376,60.6749,-2.3624,,
0.3761,60.675,-2.363,,
0.3762,60.675,-2.3636,,
0.3763,60.675,-2.3642,,
0.3764,60.6751,-2.3648,,
0.3765,60.6751,-2.3654,,
0.3766,60.6751,-2.366,,
0.3767,60.6751,-2.3666,,
0.3768,60.6751,-2.3672,,
0.3769,60.6752,-2.3678,,
0.377,60.6752,-2.3684,,
0.3771,60.6752,-2.369,,
0.3772,60.6752,-2.3696,,
0.3773,60.6752,-2.3702,,
0.3774,60.6752,-2.3709,,
0.3775,60.6752,-2.3715,,
0.3776,60.6751,-2.3721,,
0.3777,60.6751,-2.3727,,
0.3778,60.6751,-2.3733,,
0.3779,60.6751,-2.3739,,
0.378,60.6751,-2.3746,,
0.3781,60.6751,-2.3752,,
0.3782,60.675,-2.3758,,
0.3783,60.675,-2.3764,,
0.3784,60.675,-2.3771,,
0.3785,60.6749,-2.3777,,
0.3786,60.6749,-2.3783,,
0.3787,60.6749,-2.379,,
0.3788,60.6748,-2.3796,,
0.3789,60.6748,-2.3802,,
0.379,60.6747,-2.3809,,
0.3791,60.6747,-2.3815,,
0.3792,60.6746,-2.3822,,
0.3793,60.6746,-2.3828,,
0.3794,60.6745,-2.3835,,
0.3795,60.6745,-2.3841,,
0.3796,60.6744,-2.3848,,
0.3797,60.6743,-2.3854,,
0.3798,60.6743,-2.3861,,
0.3799,60.6742,-2.3867,,
0.38,60.6742,-2.3874,,
0.3801,60.6741,-2.388,,
0.3802,60.674,-2.3887,,
